DOI,Field_ID
10.1109/TPWRS.2019.2938618,2
10.3390/su11195375,1
10.3390/su11195375,16
10.3390/su11195375,3
10.1007/s41109-019-0179-3,11
10.1007/s41109-019-0179-3,2
10.48550/arXiv.2206.00187,2
10.48550/arXiv.2205.13692,2
10.1609/aaai.v36i6.20555,3
10.1609/aaai.v36i6.20555,11
10.1609/aaai.v36i6.20555,2
10.1016/j.suscom.2021.100642,3
10.1016/j.suscom.2021.100642,2
10.1016/j.suscom.2020.100425,1
10.1016/j.suscom.2020.100425,3
10.1016/j.suscom.2020.100425,2
10.1016/j.rser.2020.110618,1
10.1016/j.rser.2020.110618,3
10.1016/j.rser.2020.110618,2
10.1109/TSC.2017.2727050,2
10.1109/ICCCNT49239.2020.9225420,1
10.1109/ICCCNT49239.2020.9225420,3
10.1109/ICCCNT49239.2020.9225420,2
10.1109/ICCSP48568.2020.9182161,1
10.1109/ICCSP48568.2020.9182161,3
10.1109/ICCSP48568.2020.9182161,2
10.3390/a13030072,1
10.3390/a13030072,3
10.3390/a13030072,2
10.1016/j.cor.2021.105400,11
10.1016/j.cor.2021.105400,2
10.3390/asi3010014,1
10.3390/asi3010014,3
10.3390/asi3010014,2
10.1007/s11036-020-01523-5,1
10.1007/s11036-020-01523-5,3
10.1007/s11036-020-01523-5,2
10.7150/jca.96744,9
10.7150/jca.96744,5
10.1016/j.xcrm.2024.101505,9
10.1016/j.xcrm.2024.101505,5
10.18632/aging.205658,9
10.18632/aging.205658,5
10.18632/aging.205639,5
10.18632/aging.205436,9
10.18632/aging.205436,5
10.18632/aging.205364,9
10.18632/aging.205364,5
10.18632/aging.205129,9
10.18632/aging.205129,5
10.1111/ijpo.12512,5
10.3390/children5100137,3
10.3390/children5100137,5
10.1186/s12966-018-0649-5,1
10.1186/s12966-018-0649-5,4
10.1186/s12966-018-0649-5,5
10.1249/MSS.0000000000001460,2
10.1249/MSS.0000000000001460,3
10.1249/MSS.0000000000001460,8
10.1249/MSS.0000000000001460,5
10.1249/MSS.0000000000001158,5
10.1186/s12889-016-3569-9,1
10.1186/s12889-016-3569-9,5
10.1249/MSS.0000000000000841,2
10.1249/MSS.0000000000000841,5
10.1371/journal.pone.0279604,2
10.1371/journal.pone.0279604,5
10.1016/j.neucom.2023.01.091,7
10.1016/j.neucom.2023.01.091,2
10.1186/s12874-022-01768-6,2
10.1186/s12874-022-01768-6,5
10.1155/2022/8238651,6
10.1155/2022/8238651,11
10.1155/2022/8238651,3
10.1145/3511808.3557356,2
10.3389/fgene.2021.690049,9
10.3389/fgene.2021.690049,2
10.3389/fgene.2021.690049,5
10.1140/epjp/s13360-021-01399-8,11
10.1140/epjp/s13360-021-01399-8,7
10.17993/3ctecno.2022.v11n2e42.59-69,9
10.17993/3ctecno.2022.v11n2e42.59-69,2
10.20894/ijcoa.101.011.002.002,2
10.20894/ijcoa.101.011.002.002,5
10.1016/j.patcog.2022.109229,11
10.1016/j.patcog.2022.109229,2
10.23919/INDIACom54597.2022.9763147,5
10.23919/INDIACom54597.2022.9763147,4
10.23919/INDIACom54597.2022.9763147,2
10.1038/s41598-021-93651-5,2
10.1038/s41598-021-93651-5,5
10.1016/J.ICTE.2021.05.001,5
10.1016/J.ICTE.2021.05.001,2
10.3390/molecules26041111,2
10.3390/molecules26041111,7
10.3390/molecules26041111,5
10.1016/j.patter.2021.100336,2
10.1016/j.patter.2021.100336,18
10.1016/j.patter.2021.100336,5
10.4114/ia.v18i56.1159,2
10.1504/IJISE.2016.074711,2
10.5120/20693-3582,2
10.1109/TSE.2010.90,2
10.1145/1868328.1868350,2
10.1109/MMIT.2010.11,2
10.1109/CSMR.2010.18,2
10.1109/ICACTE.2008.204,2
10.3390/electronics12204283,8
10.3390/electronics12204283,2
10.1016/j.lindif.2023.102274,2
10.1016/j.lindif.2023.102274,20
10.1016/j.lindif.2023.102274,8
10.1145/3491101.3503727,23
10.1145/3491101.3503727,4
10.1145/3491101.3503727,2
10.5430/ijhe.v9n9p32,4
10.5430/ijhe.v9n9p32,8
10.1080/17547075.2020.1822074,4
10.1016/j.eswa.2020.113193,2
10.1007/978-3-030-49186-4_31,8
10.1007/978-3-030-49186-4_31,2
10.1016/j.nanoen.2022.107970,6
10.1016/j.nanoen.2022.107970,13
10.1016/j.nanoen.2022.107970,3
10.1038/s41467-022-35160-1,3
10.1038/s41467-022-35160-1,6
10.1038/s41467-022-35160-1,5
10.1038/s41563-022-01390-3,6
10.1038/s41563-022-01390-3,7
10.1038/s41563-022-01390-3,5
10.1038/s41467-022-34448-6,3
10.1038/s41467-022-34448-6,5
10.1021/acsnano.2c08328,3
10.1021/acsnano.2c08328,6
10.1021/acsnano.2c08328,5
10.1038/s41551-022-00918-x,3
10.1038/s41551-022-00918-x,5
10.1038/s41528-022-00202-7,3
10.1016/j.nanoen.2022.107686,6
10.1016/j.nanoen.2022.107686,13
10.1016/j.nanoen.2022.107686,3
10.1126/sciadv.abq2521,3
10.1126/sciadv.abq2521,6
10.1126/sciadv.abq2521,2
10.1126/sciadv.abq2521,5
10.1002/smll.202203044,9
10.1002/smll.202203044,3
10.1002/smll.202203044,6
10.1002/smll.202203044,5
10.1016/J.AEI.2020.101166,3
10.1016/J.AEI.2020.101166,2
10.3390/sym12030454,3
10.3390/sym12030454,2
10.1016/j.asoc.2019.105946,5
10.1016/j.asoc.2019.105946,2
10.1109/ASMC.2019.8791794,6
10.1109/ASMC.2019.8791794,3
10.1201/9780429504419-10,2
10.1201/9780429504419-10,3
10.1109/EUC.2018.00012,3
10.1109/EUC.2018.00012,2
10.1007/978-981-13-2384-3_16,3
10.1007/978-981-13-2384-3_16,2
10.1109/ROEDUNET.2018.8514152,3
10.1109/ROEDUNET.2018.8514152,2
10.1109/ICEAST.2018.8434402,5
10.1109/ICEAST.2018.8434402,3
10.1109/ICEAST.2018.8434402,2
10.1126/science.abq1158,5
10.1126/science.abq1158,2
10.3233/978-1-61499-385-8-43,2
10.1002/QUA.26480,6
10.1002/QUA.26480,13
10.1002/QUA.26480,7
10.1002/QUA.26480,2
10.1515/ijmr-2020-7986,13
10.1515/ijmr-2020-7986,6
10.1515/ijmr-2020-7986,2
10.1016/J.CPLETT.2020.137993,6
10.1016/j.jssc.2020.121558,6
10.1016/j.jssc.2020.121558,2
10.1007/s12540-020-00883-7,6
10.1007/s12540-020-00883-7,13
10.1007/s12540-020-00883-7,3
10.1016/j.jmmm.2020.166998,6
10.1016/j.jmmm.2020.166998,13
10.1007/s40830-020-00303-0,6
10.1007/s40830-020-00303-0,3
10.1080/10667857.2020.1830567,2
10.1080/10667857.2020.1830567,13
10.1080/10667857.2020.1830567,6
10.1080/10667857.2020.1830567,3
10.1016/j.heliyon.2020.e05055,2
10.1016/j.heliyon.2020.e05055,6
10.1016/j.heliyon.2020.e05055,5
10.1007/3-540-45644-9_15,1
10.1007/3-540-45644-9_15,3
10.1007/3-540-45644-9_15,2
10.1145/506084.506090,2
10.1007/BFb0053984,2
10.1007/3-540-63574-2_16,3
10.1007/3-540-63574-2_16,2
10.1016/J.MEASUREMENT.2021.109823,3
10.1016/J.MEASUREMENT.2021.109823,2
10.1109/TIE.2020.2967725,3
10.1109/TIE.2020.2967725,13
10.1109/TIE.2020.2967725,2
10.1016/j.measurement.2020.108700,3
10.1016/j.measurement.2020.108700,2
10.1109/TIM.2019.2956333,3
10.1109/TIM.2019.2956333,2
10.1016/j.engfracmech.2020.107127,6
10.1016/j.engfracmech.2020.107127,3
10.1109/TIE.2018.2890498,3
10.1109/TIE.2018.2890498,13
10.1109/TIE.2018.2890498,2
10.1016/j.jsv.2018.01.050,3
10.1016/j.jsv.2018.01.050,6
10.1016/j.jsv.2018.01.050,2
10.1109/TIE.2017.2682037,1
10.1109/TIE.2017.2682037,3
10.1109/TIE.2017.2682037,2
10.1016/J.YMSSP.2016.02.011,3
10.1017/9781108608480,20
10.1017/9781108608480,2
10.1109/ICASSP.2017.7953194,11
10.1109/ICASSP.2017.7953194,2
10.1109/CVPR.2015.7298682,2
10.1051/0004-6361/202142448,1
10.1051/0004-6361/202142448,13
10.1051/0004-6361/202142448,7
10.1021/ACSEARTHSPACECHEM.1C00182,6
10.1021/ACSEARTHSPACECHEM.1C00182,7
10.1051/0004-6361/202142226,1
10.1051/0004-6361/202142226,13
10.1051/0004-6361/202142226,7
10.3847/1538-4357/ac091c,13
10.3847/1538-4357/ac091c,7
10.1021/acs.jpca.1c06151,7
10.1021/acs.jpca.1c06151,5
10.1021/acs.jpcb.1c04414,1
10.1021/acs.jpcb.1c04414,7
10.1021/acs.jpcb.1c04414,5
10.1051/0004-6361/202141573,1
10.1051/0004-6361/202141573,13
10.1051/0004-6361/202141573,7
10.1109/ICCCNT56998.2023.10307212,12
10.1109/ICCCNT56998.2023.10307212,2
10.1016/j.eswa.2022.119493,12
10.1016/j.eswa.2022.119493,2
10.3390/bdcc7010045,2
10.1007/s11042-022-14216-w,12
10.1007/s11042-022-14216-w,2
10.1007/s11042-022-14216-w,5
10.56726/irjmets31379,12
10.56726/irjmets31379,2
10.26689/pbes.v5i5.4432,12
10.26689/pbes.v5i5.4432,2
10.3390/jrfm15080350,12
10.3390/jrfm15080350,2
10.3390/jrfm15080350,5
10.26650/jepr1056771,12
10.26650/jepr1056771,16
10.26524/sajet.2022.12.43,12
10.26524/sajet.2022.12.43,11
10.26524/sajet.2022.12.43,2
10.1109/TNSRE.2023.3242911,3
10.1109/TNSRE.2023.3242911,5
10.1109/TNNLS.2023.3238519,5
10.1109/TNNLS.2023.3238519,2
10.1109/RASSE54974.2022.9989657,5
10.1109/RASSE54974.2022.9989657,2
10.1109/RASSE54974.2022.9989657,3
10.1109/ICASSP49357.2023.10096192,2
10.1109/ICASSP49357.2023.10096192,3
10.1109/tfuzz.2022.3158727,3
10.1109/tfuzz.2022.3158727,2
10.1007/s00371-022-02465-7,3
10.1007/s00371-022-02465-7,2
10.1109/EMBC48229.2022.9871489,2
10.1109/EMBC48229.2022.9871489,3
10.1109/EMBC48229.2022.9871489,5
10.1016/j.patcog.2020.107230,2
10.1109/cvpr42600.2020.00983,2
10.1109/ICIP40778.2020.9191102,2
10.5565/rev/elcvia.1187,2
10.1609/AAAI.V34I07.6812,2
10.1109/cvpr42600.2020.01079,3
10.1109/cvpr42600.2020.01079,2
10.1109/ICDAR.2019.00067,2
10.1109/ICCV.2019.00578,2
10.1109/ICCV.2019.00972,2
10.1109/ICSCAN58655.2023.10395495,2
10.1109/ICSCAN58655.2023.10395495,3
10.1007/s11042-023-15244-w,3
10.1007/s11042-023-15244-w,2
10.3390/math11030700,1
10.3390/math11030700,3
10.3390/math11030700,2
10.1016/j.compeleceng.2022.108108,3
10.1016/j.compeleceng.2022.108108,2
10.1002/9781119761846.CH2,3
10.1002/9781119761846.CH2,2
10.1002/9781119761846.CH7,1
10.1002/9781119761846.CH7,3
10.1002/9781119761846.CH7,2
10.1109/TMC.2019.2953163,3
10.1109/TMC.2019.2953163,2
10.1016/j.spinee.2021.03.026,5
10.1016/j.spinee.2021.01.027,5
10.1038/s41598-020-77306-5,8
10.1038/s41598-020-77306-5,5
10.1002/oby.22937,5
10.1093/neuros/nyaa245,5
10.1016/j.spinee.2020.05.003,5
10.1371/journal.pone.0232577,4
10.1371/journal.pone.0232577,10
10.1371/journal.pone.0232577,5
10.3390/ijms21010123,5
10.1093/neuros/nyz472,5
10.1016/j.jclinepi.2019.10.011,5
10.1016/S0003-4975(99)00850-4,5
10.1097/00000539-199906000-00004,5
10.1016/0003-4975(95)00753-8,3
10.1016/0003-4975(95)00753-8,5
10.1016/0735-1097(92)90248-L,5
10.1016/S0735-1097(87)80199-7,5
10.1016/S0022-5223(19)37941-3,5
10.1016/0002-8703(78)90094-7,5
10.1371/journal.pone.0303883,2
10.1371/journal.pone.0303883,16
10.1371/journal.pone.0303883,5
10.1371/journal.pone.0303883,15
10.4038/kjm.v13i1.7789,12
10.4038/kjm.v13i1.7789,10
10.4038/kjm.v13i1.7789,16
10.2166/wcc.2024.520,1
10.2166/wcc.2024.520,2
10.1016/j.asoc.2023.110722,1
10.1016/j.asoc.2023.110722,3
10.1016/j.asoc.2023.110722,2
10.1920/re.ifs.2024.0513,16
10.1920/re.ifs.2024.0513,17
10.1002/rev3.3398,16
10.1002/rev3.3398,8
10.1371/journal.pone.0282847,1
10.1371/journal.pone.0282847,2
10.1371/journal.pone.0282847,3
10.1371/journal.pone.0282847,5
10.3390/ijerph191911928,10
10.3390/ijerph191911928,5
10.1109/ICAdLT.2014.6866316,12
10.1109/ICAdLT.2014.6866316,3
10.1109/ICAdLT.2014.6866316,2
10.1109/TEVC.2012.2227326,3
10.1109/TEVC.2012.2227326,2
10.1080/00207543.2012.762131,3
10.2507/IJSIMM11(3)2.201,3
10.2507/IJSIMM11(3)2.201,2
10.1016/j.engappai.2012.04.001,3
10.1016/j.engappai.2012.04.001,2
10.1007/s10951-012-0270-4,3
10.1007/s10951-012-0270-4,2
10.1016/j.eswa.2010.12.101,3
10.1016/j.eswa.2010.12.101,2
10.1007/978-3-642-21402-8_54,3
10.1007/978-3-642-21402-8_54,2
10.1080/00207540903524490,3
10.37965/jait.2022.0127,2
10.37965/jait.2022.0127,5
10.1201/9781003194620-5,8
10.1201/9781003194620-5,2
10.1016/S2589-7500(21)00038-8,5
10.1007/s11063-021-10425-w,2
10.1007/s11063-021-10425-w,5
10.3390/info11020108,11
10.3390/info11020108,2
10.1016/j.ijmedinf.2019.104073,2
10.1016/j.ijmedinf.2019.104073,5
10.1101/19002154,5
10.1101/19002154,2
10.1016/j.asoc.2018.04.020,11
10.1016/j.asoc.2018.04.020,2
10.1007/978-3-319-93414-3,5
10.1007/978-3-319-93414-3,2
10.1007/978-3-030-03405-4_31,5
10.1007/978-3-030-03405-4_31,3
10.1007/978-3-030-03405-4_31,2
10.1109/IPDPSW55747.2022.00069,8
10.1109/IPDPSW55747.2022.00069,3
10.1109/IPDPSW55747.2022.00069,2
10.3390/math10060993,11
10.3390/math10060993,2
10.3390/electronics10192386,3
10.3390/electronics10192386,2
10.1109/LANMAN52105.2021.9478836,3
10.1109/LANMAN52105.2021.9478836,2
10.1109/ICFPT51103.2020.00027,3
10.1109/ICFPT51103.2020.00027,2
10.1109/ICCS45141.2019.9065747,2
10.1145/3241793.3241810,5
10.1145/3241793.3241810,3
10.1145/3241793.3241810,2
10.1109/TCDS.2022.3160295,2
10.1109/TCDS.2022.3149622,3
10.1109/TCDS.2022.3149622,2
10.1109/JBHI.2022.3220179,2
10.1109/JBHI.2022.3220179,3
10.1109/JBHI.2022.3220179,5
10.1109/TCDS.2020.3034428,2
10.3390/s22010215,2
10.3390/s22010215,5
10.1109/TCDS.2020.2969297,5
10.1109/TCDS.2020.2969297,3
10.1109/TCDS.2020.2969297,2
10.1109/TEVC.2021.3060833,5
10.1109/TEVC.2021.3060833,2
10.3390/ijerph18041634,3
10.3390/ijerph18041634,5
10.1097/MD.0000000000023512,5
10.1016/j.jstrokecerebrovasdis.2020.105332,2
10.1016/j.jstrokecerebrovasdis.2020.105332,5
10.1109/ICCE53296.2022.9730354,3
10.1109/ICCE53296.2022.9730354,2
10.1109/ICC42927.2021.9500301,3
10.1109/ICC42927.2021.9500301,2
10.1109/JIOT.2020.3024293,2
10.1145/3359992.3366641,1
10.1145/3359992.3366641,3
10.1145/3359992.3366641,2
10.1109/LCN44214.2019.8990797,3
10.1109/LCN44214.2019.8990797,2
10.1109/TrustCom/BigDataSE.2019.00023,3
10.1109/TrustCom/BigDataSE.2019.00023,2
10.1109/ICC.2019.8761559,3
10.1109/ICC.2019.8761559,2
10.1109/ACCESS.2019.2904657,3
10.1109/ACCESS.2019.2904657,2
10.1161/STROKEAHA.122.038867,5
10.3389/fnut.2022.784114,5
10.3389/fneur.2022.800614,5
10.3389/fmicb.2021.720051,5
10.1038/s41392-021-00819-6,1
10.1038/s41392-021-00819-6,9
10.1038/s41392-021-00819-6,5
10.1016/j.mayocp.2020.10.034,5
10.3389/fnagi.2021.628271,5
10.1016/j.tins.2020.11.003,5
10.1002/alz.12221,5
10.1080/00401706.1999.10485951,11
10.1080/00401706.1999.10485951,2
10.1109/CIBCB.2004.1393932,2
10.1109/CIBCB.2004.1393932,9
10.1109/APEDE.2004.1393604,13
10.1109/APEDE.2004.1393604,2
10.1109/TBME.2004.827827,5
10.1109/TBME.2004.827827,2
10.1016/j.jneumeth.2003.10.009,2
10.1016/j.jneumeth.2003.10.009,5
10.1109/TNSRE.2003.814441,5
10.1109/TNSRE.2003.814441,2
10.1109/CVPRW.2003.10044,5
10.1109/CVPRW.2003.10044,3
10.1109/CVPRW.2003.10044,2
10.1016/j.watres.2018.11.043,1
10.1016/j.watres.2018.11.043,3
10.1016/j.watres.2018.11.043,7
10.1016/j.watres.2018.11.043,5
10.1016/j.chemosphere.2018.07.086,1
10.1016/j.chemosphere.2018.07.086,3
10.1016/j.chemosphere.2018.07.086,6
10.1016/j.chemosphere.2018.07.086,5
10.3390/W10101306,1
10.3390/W10101306,7
10.3390/W10101306,14
10.3390/W10070847,1
10.3390/W10070847,3
10.1016/j.chemosphere.2018.02.111,1
10.1016/j.chemosphere.2018.02.111,2
10.1016/j.chemosphere.2018.02.111,5
10.1016/j.biortech.2018.02.067,1
10.1016/j.biortech.2018.02.067,3
10.1016/j.biortech.2018.02.067,7
10.1016/j.biortech.2018.02.067,5
10.1016/J.BEJ.2018.02.001,1
10.1016/J.BEJ.2018.02.001,3
10.1016/J.MEMSCI.2018.01.064,1
10.1016/J.MEMSCI.2018.01.064,3
10.3390/math10060852,16
10.3390/math10060852,11
10.3390/math10060852,3
10.1016/J.SETA.2021.101379,1
10.1016/J.SETA.2021.101379,11
10.1016/J.SETA.2021.101379,3
10.1016/J.NANOEN.2021.105952,6
10.1016/J.NANOEN.2021.105952,13
10.1016/J.NANOEN.2021.105952,3
10.1038/s41598-020-80071-0,3
10.1038/s41598-020-80071-0,6
10.1038/s41598-020-80071-0,5
10.1016/j.comnet.2020.107327,3
10.1016/j.comnet.2020.107327,2
10.2514/6.2021-0274,6
10.2514/6.2021-0274,3
10.1016/j.compstruct.2019.111450,3
10.1016/j.compstruct.2019.111450,6
10.1016/j.compstruct.2019.111450,2
10.1016/J.NANOEN.2019.104013,6
10.1016/J.NANOEN.2019.104013,13
10.1016/J.NANOEN.2019.104013,3
10.1109/JSEN.2019.2911561,3
10.1109/JSEN.2019.2911561,6
10.1109/JSEN.2019.2911561,2
10.3390/ma12162613,3
10.3390/ma12162613,6
10.3390/ma12162613,13
10.3390/ma12162613,5
10.1002/ente.202300914,1
10.1002/ente.202300914,3
10.1109/ICDABI56818.2022.10041621,2
10.1109/ICDABI56818.2022.10041621,15
10.15587/1729-4061.2022.259653,2
10.15587/1729-4061.2022.259653,15
10.1109/ROPEC50909.2020.9258673,1
10.1109/ROPEC50909.2020.9258673,3
10.1109/ROPEC50909.2020.9258673,2
10.32890/JICT2019.18.1.8277,3
10.32890/JICT2019.18.1.8277,2
10.1016/j.talanta.2017.09.064,1
10.1016/j.talanta.2017.09.064,7
10.1016/j.talanta.2017.09.064,5
10.1016/J.ENGAPPAI.2019.02.014,12
10.1016/J.ENGAPPAI.2019.02.014,16
10.1016/J.ENGAPPAI.2019.02.014,2
10.1088/1757-899X/471/3/032014,13
10.1088/1757-899X/471/3/032014,14
10.1088/1757-899X/471/3/032014,3
10.1016/J.PHYSLETA.2018.11.033,13
10.1016/J.PHYSLETA.2018.11.033,2
10.1088/2058-6272/AAEE14,3
10.1088/2058-6272/AAEE14,7
10.1088/2058-6272/AAEE14,2
10.1016/J.INS.2018.07.045,2
10.4018/IJDWM.2018100101,2
10.1016/j.ins.2018.01.048,11
10.1016/j.ins.2018.01.048,2
10.1080/08897077.2018.1439799,4
10.1080/08897077.2018.1439799,8
10.1080/08897077.2018.1439799,5
10.1016/j.patcog.2017.03.025,11
10.1016/j.patcog.2017.03.025,2
10.1145/2959100.2959190,2
10.1007/978-1-4842-2149-5_2,12
10.1007/978-1-4842-2149-5_2,2
10.1109/MC.2009.263,11
10.1109/MC.2009.263,2
10.1155/2009/421425,2
10.1515/9780822390169-009,16
10.1515/9780822390169-009,17
10.1016/J.BIOCON.2019.01.020,1
10.1016/J.BIOCON.2019.01.020,9
10.1016/J.BIOCON.2019.01.020,19
10.1177/0094306119828696l,2
10.1177/0094306119828696l,18
10.1177/0094306119828696l,10
10.1177/0094306119828696l,17
10.1111/SORU.12202,1
10.1111/SORU.12202,10
10.1111/SORU.12202,17
10.24275/uam/izt/dcsh/alteridades/2018v28n56/alvarado,23
10.24275/uam/izt/dcsh/alteridades/2018v28n56/alvarado,21
10.24275/uam/izt/dcsh/alteridades/2018v28n56/alvarado,10
10.3168/jds.2017-13997,11
10.3168/jds.2017-13997,5
10.3168/jds.2017-13997,15
10.12987/yale/9780300088137.001.0001,15
10.1111/NEWE.12055,1
10.1111/NEWE.12055,23
10.1111/NEWE.12055,10
10.1111/NEWE.12055,16
10.7208/chicago/9780226484198.001.0001,23
10.7208/chicago/9780226484198.001.0001,10
10.1186/s44147-023-00353-y,2
10.1186/s44147-023-00353-y,5
10.1038/s41598-023-44763-7,2
10.1038/s41598-023-44763-7,5
10.1038/s41598-023-35910-1,2
10.1038/s41598-023-35910-1,5
10.1007/s11042-023-15052-2,5
10.1007/s11042-023-15052-2,3
10.1007/s11042-023-15052-2,2
10.1109/CISS56502.2023.10089669,5
10.1109/CISS56502.2023.10089669,3
10.1109/CISS56502.2023.10089669,2
10.1016/j.eswa.2022.119010,5
10.1016/j.eswa.2022.119010,2
10.1007/s12559-021-09895-w,5
10.1007/s12559-021-09895-w,4
10.1007/s12559-021-09895-w,2
10.1109/ICASSP40776.2020.9054641,2
10.1007/s10618-005-0001-y,9
10.1007/s10618-005-0001-y,2
10.1093/bioinformatics/bti534,9
10.1093/bioinformatics/bti534,2
10.1093/bioinformatics/bti534,5
10.1093/BIOINFORMATICS/BTI541,9
10.1093/BIOINFORMATICS/BTI541,2
10.1093/BIOINFORMATICS/BTI541,5
10.1093/BIOINFORMATICS/BTI537,9
10.1093/BIOINFORMATICS/BTI537,2
10.1007/978-3-540-38918-7_6791,2
10.1007/978-3-540-38918-7_6791,9
10.1093/BIOINFORMATICS/BTI266,9
10.1093/BIOINFORMATICS/BTI266,5
10.1093/BIOINFORMATICS/BTI266,2
10.1016/J.JMB.2005.01.071,9
10.1016/J.JMB.2005.01.071,7
10.1016/J.JMB.2005.01.071,5
10.1016/J.SBI.2005.01.002,5
10.1016/J.SBI.2005.01.002,9
10.1142/S0219720005000886,5
10.1142/S0219720005000886,2
10.1142/S0219720005000886,9
10.1002/prot.20279,5
10.1002/prot.20279,9
10.1109/TITS.2019.2906038,1
10.1109/TITS.2019.2906038,3
10.1109/TITS.2019.2906038,2
10.2514/1.I010711,3
10.2514/1.I010711,2
10.2514/6.2019-3444,1
10.2514/6.2019-3444,3
10.2514/6.2019-3444,2
10.2514/6.2018-3191,3
10.2514/6.2018-3191,2
10.2514/6.2018-3049,3
10.2514/6.2018-3049,2
10.1109/IVS.2018.8500383,3
10.1109/IVS.2018.8500383,2
10.2514/6.2017-3439,3
10.2514/1.C034196,1
10.2514/1.C034196,3
10.1109/TNSM.2022.3164354,2
10.1016/j.cose.2020.102092,18
10.1016/j.cose.2020.102092,2
10.1007/978-3-030-50417-5_35,2
10.1109/tdsc.2022.3218043,2
10.1145/3366423.3380171,11
10.1145/3366423.3380171,2
10.1109/SPW.2018.00009,11
10.1109/SPW.2018.00009,2
10.18653/v1/P18-1241,2
10.1145/3128572.3140448,3
10.1145/3128572.3140448,11
10.1145/3128572.3140448,2
10.1093/jamia/ocac168,2
10.1093/jamia/ocac168,3
10.1093/jamia/ocac168,5
10.1109/TPAMI.2022.3182052,5
10.1109/TPAMI.2022.3182052,2
10.3389/fnins.2020.00259,5
10.3389/fnins.2020.00259,2
10.1109/TPAMI.2018.2889096,5
10.1109/TPAMI.2018.2889096,2
10.1016/j.compmedimag.2019.101663,5
10.1016/j.compmedimag.2019.101663,2
10.24963/ijcai.2019/366,2
10.3389/fnins.2019.00509,5
10.3389/fnins.2019.00509,2
10.1609/AAAI.V33I01.33013558,11
10.1609/AAAI.V33I01.33013558,2
10.1016/j.jalz.2018.02.001,5
10.1016/S1474-4422(17)30343-5,5
10.1016/j.compag.2023.107622,2
10.1016/j.compag.2023.107622,15
10.3390/app12188972,2
10.54660/anfo.2022.3.4.18,2
10.33322/kilat.v10i2.1458,2
10.21107/simantec.v7i2.6551,13
10.1007/978-981-15-7078-0_3,2
10.1109/TCBB.2020.2986544,2
10.1109/TCBB.2020.2986544,5
10.1016/j.cmpb.2019.06.023,2
10.1016/j.cmpb.2019.06.023,5
10.34312/JEBJ.V1I2.2476,1
10.34312/JEBJ.V1I2.2476,19
10.34312/JEBJ.V1I2.2476,15
10.1002/9781119602927.ch2,2
10.1787/sti_outlook-2014-25-en,12
10.1021/acs.jctc.8b00524,2
10.1021/acs.jctc.8b00524,13
10.1021/acs.jctc.8b00524,7
10.1021/acs.jctc.8b00524,5
10.1021/acs.jpclett.8b01939,2
10.1021/acs.jpclett.8b01939,7
10.1021/acs.jpclett.8b01939,5
10.1126/science.aar5169,5
10.1126/science.aar5169,7
10.1126/science.aar5169,2
10.1021/acs.jctc.7b00933,2
10.1021/acs.jctc.7b00933,13
10.1021/acs.jctc.7b00933,7
10.1021/acs.jctc.7b00933,5
10.1016/J.CHEMPR.2018.02.002,5
10.1016/J.CHEMPR.2018.02.002,7
10.1016/J.CHEMPR.2018.02.002,2
10.1038/s41467-018-06169-2,13
10.1038/s41467-018-06169-2,6
10.1038/s41467-018-06169-2,2
10.1038/s41467-018-06169-2,5
10.1038/s41467-018-06169-2,7
10.1021/acs.jcim.7b00663,5
10.1021/acs.jcim.7b00663,13
10.1021/acs.jcim.7b00663,7
10.1021/acs.jcim.7b00663,2
10.1109/AiDAS60501.2023.10284628,17
10.1109/AiDAS60501.2023.10284628,2
10.18653/v1/2020.nlpcovid19-2.11,2
10.1016/j.osnem.2020.100104,5
10.1016/j.osnem.2020.100104,4
10.1016/j.osnem.2020.100104,17
10.1016/j.osnem.2020.100104,2
10.1016/s1473-3099(20)30120-1,1
10.1016/s1473-3099(20)30120-1,2
10.1016/s1473-3099(20)30120-1,5
10.1109/ICCES.2018.8639198,2
10.3389/fimmu.2022.1072526,9
10.3389/fimmu.2022.1072526,5
10.3390/cells11213430,9
10.3390/cells11213430,5
10.1155/2022/5600190,5
10.1186/s12967-021-03183-9,9
10.1186/s12967-021-03183-9,5
10.1186/s41065-021-00201-0,9
10.1186/s41065-021-00201-0,5
10.1186/s13075-020-02410-w,5
10.1101/2020.12.14.422647,5
10.1101/2020.12.14.422647,2
10.1101/2020.12.14.422647,9
10.1093/bioinformatics/btaa1046,5
10.1093/bioinformatics/btaa1046,9
10.1093/bioinformatics/btaa1046,2
10.21203/rs.3.rs-52517/v1,5
10.21203/rs.3.rs-52517/v1,9
10.1038/s41598-020-67730-y,5
10.1038/s41598-020-67730-y,9
10.1080/19942060.2022.2126528,1
10.1080/19942060.2022.2126528,2
10.1080/19942060.2022.2126528,3
10.1016/J.AEJ.2021.04.100,1
10.1016/J.AEJ.2021.04.100,3
10.1016/J.AEJ.2021.04.100,2
10.1016/j.asej.2019.10.011,1
10.1016/j.asej.2019.10.011,3
10.1016/j.jhydrol.2019.124435,1
10.1016/j.jhydrol.2019.124435,3
10.1016/j.jhydrol.2019.124435,2
10.1016/j.jhydrol.2019.124084,1
10.1016/j.jhydrol.2019.124084,2
10.1016/J.GSF.2016.04.007,1
10.1016/J.GSF.2016.04.007,11
10.1016/J.GSF.2016.04.007,2
10.5897/IJWREE2016.0585,1
