ID,Name,issn,url
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Joint Commission Journal on Quality and Patient Safety,1553-7250,http://www.jcaho.org/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Sustainable Development,0968-0802,"http://www.wiley.com/Corporate/Website/Objects/Products/0,9049,566289,00.html"
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Natural Hazards,0921-030X,https://link.springer.com/journal/11069
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Sustainability,2071-1050,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-172127
3f1b5060-651e-424f-b1be-4bc3c0c052ae,European Journal of Human Genetics,1018-4813,https://www.karger.com/Journal/Home/224162
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Nucleic Acids Research,0305-1048,https://academic.oup.com/nar
3f1b5060-651e-424f-b1be-4bc3c0c052ae,BMC Biology,1741-7007,http://www.biomedcentral.com/1741-7007/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Clinical pharmacology and therapy,0869-5490,http://www.nature.com/clpt/index.html
3f1b5060-651e-424f-b1be-4bc3c0c052ae,The VLDB journal,1066-8888,http://dl.acm.org/citation.cfm?CFID=753506132&CFTOKEN=90626957&id=J869
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Computational Intelligence Magazine,1556-603X,https://ieeexplore.ieee.org/servlet/opac?punumber=10207
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Neural Networks,0893-6080,http://www.elsevier.com/locate/neunet
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Cluster Computing,1386-7857,https://www.springer.com/computer/communication+networks/journal/10586
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Neural Processing Letters,1370-4621,https://link.springer.com/journal/11063
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Transactions on Information Technology in Biomedicine,1089-7771,http://ieeexplore.ieee.org/servlet/opac?punumber=4233
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Transactions on Neural Networks,1045-9227,http://ieeexplore.ieee.org/servlet/opac?punumber=72
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Nuclear Science and Techniques,1001-8042,http://www.j.sinap.ac.cn/nst/EN/volumn/home.shtml
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Physical Review Applied,2331-7019,https://journals.aps.org/prapplied
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Social Science Research Network,1556-5068,http://www.ssrn.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Nuclear science and engineering,0029-5639,http://epubs.ans.org/rip/index.cgi?j=nse
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Annals of Nuclear Energy,0306-4549,http://www.elsevier.com/wps/find/journaldescription.cws_home/217/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Harmful Algae,1568-9883,https://www.journals.elsevier.com/harmful-algae
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Environmental Management,0301-4797,http://www.elsevier.com/wps/find/journaldescription.cws_home/622871/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Computers and Electronics in Agriculture,0168-1699,http://www.elsevier.com/wps/find/journaldescription.cws_home/503304/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Continental Shelf Research,0278-4343,http://www.elsevier.com/wps/find/journaldescription.cws_home/662/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Computers and Chemical Engineering,0098-1354,http://www.elsevier.com/wps/find/journaldescription.cws_home/349/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Measurement science and technology,0957-0233,http://www.iop.org/EJ/journal/-page=scope/0957-0233/1
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Physiologia Plantarum : An International Journal for Plant Biology,0031-9317,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1399-3054
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Artificial Intelligence in Geosciences,2666-5441,https://www.keaipublishing.com/en/journals/artificial-intelligence-in-geosciences/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Natural Resources Research,1520-7439,http://www.springer.com/east/home?SGWID=5-102-70-35598457-detailsPage%3Djournal|description&SHORTCUT=www.springer.com/journal/11053/about
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Geological Journal,0072-1050,http://eu.wiley.com/WileyCDA/WileyTitle/productCd-GJ.html
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Neurocomputing,0925-2312,http://www.elsevier.com/locate/neucom
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Internet of Things Journal,2327-4662,https://www.ieee.org/membership-catalog/productdetail/showProductDetailPage.html?product=PER288-ELE
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Machine Learning with Applications,2666-8270,https://www.journals.elsevier.com/machine-learning-with-applications
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Journal on Selected Topics in Signal Processing,1932-4553,http://ieeexplore.ieee.org/servlet/opac?punumber=4200690
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Computers & electrical engineering,0045-7906,https://www.journals.elsevier.com/computers-and-electrical-engineering
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Pervasive and Mobile Computing,1574-1192,http://www.elsevier.com/locate/pmc
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Cancers,2072-6694,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-154879
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Critical Care Medicine,0090-3493,http://www.ccmjournal.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Palliative Medicine,1557-7740,http://www.liebertonline.com/loi/jpm
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of general internal medicine,0884-8734,https://www.springer.com/medicine/internal/journal/11606
3f1b5060-651e-424f-b1be-4bc3c0c052ae,The Lancet Oncology,1470-2045,http://www.elsevier.com/wps/find/journaldescription.cws_home/621215/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Clinical Oncology,0732-183X,https://ascopubs.org/loi/jco
3f1b5060-651e-424f-b1be-4bc3c0c052ae,The Lancet,0923-7577,http://www.elsevier.com/wps/find/journaldescription.cws_home/31066/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Transactions on Dependable and Secure Computing,1545-5971,http://ieeexplore.ieee.org/servlet/opac?punumber=8858
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Transactions on Reliability,0018-9529,http://ieeexplore.ieee.org/servlet/opac?punumber=24
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Annals of Mathematics and Artificial Intelligence,1012-2443,https://www.springer.com/computer/ai/journal/10472
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Chinese Journal of Mechanical Engineering,1000-9345,https://link.springer.com/journal/10033
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Aerospace Science and Technology,1270-9638,http://www.elsevier.com/wps/find/journaldescription.cws_home/600735/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Infrastructure Intelligence and Resilience,2772-9915,
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Biomedical Engineering Advances,2667-0992,https://www.journals.elsevier.com/biomedical-engineering-advances
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Advances in Engineering Software,0965-9978,http://www.elsevier.com/wps/find/journaldescription.cws_home/422911/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Progress in neurobiology,0555-4047,http://www.elsevier.com/wps/find/journaldescription.cws_home/412/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Frontiers in Molecular Neuroscience,1662-5099,https://www.frontiersin.org/journals/molecular-neuroscience
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Frontiers in Neuroscience,1662-453X,https://www.frontiersin.org/journals/neuroscience
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Neuron,0896-6273,https://www.cell.com/neuron/home
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Frontiers in Pediatrics,2296-2360,https://www.frontiersin.org/journals/pediatrics
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Science,0193-4511,https://www.jstor.org/journal/science
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Automation in Construction,0926-5805,http://www.elsevier.com/wps/find/journaldescription.cws_home/523112/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Advanced Engineering Informatics,1474-0346,http://www.elsevier.com/wps/find/journaldescription.cws_home/622240/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International Journal of Emerging Technology and Advanced Engineering,2250-2459,http://www.ijetae.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Buildings,0007-3725,https://www.buildings.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Frontiers in Built Environment,2297-3362,https://www.frontiersin.org/journals/built-environment
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Management in Engineering,0742-597X,https://ascelibrary.org/journal/jmenea
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Data in Brief,2352-3409,https://www.journals.elsevier.com/data-in-brief
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Research Synthesis Methods,1759-2879,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1759-2887
3f1b5060-651e-424f-b1be-4bc3c0c052ae,BMC Medical Informatics and Decision Making,1472-6947,http://www.biomedcentral.com/bmcmedinformdecismak/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International Journal of Applied and Basic Medical Research,2229-516X,http://ijabmr.org/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Archives of Gynecology and Obstetrics,0932-0067,https://link.springer.com/journal/404
3f1b5060-651e-424f-b1be-4bc3c0c052ae,PLoS ONE,1932-6203,https://journals.plos.org/plosone/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Geoscience and Remote Sensing Letters,1545-598X,http://ieeexplore.ieee.org/servlet/opac?punumber=8859
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Engineering applications of artificial intelligence,0952-1976,http://www.sciencedirect.com/science/journal/09521976
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Computer Assisted Learning,0266-4909,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2729
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International Journal of Production Research,0020-7543,http://www.tandfonline.com/loi/tprs20
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Library Hi Tech News,0741-9058,https://www.emerald.com/insight/publication/issn/0741-9058
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Japanese Journal of Radiology,1867-1071,http://www.radiology.jp/modules/english/index.php?id=3
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International Journal of Artificial Intelligence in Education,1560-4292,http://content.iospress.com/journals/international-journal-of-artificial-intelligence-in-education
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Library hi tech,0737-8831,https://www.emerald.com/insight/publication/issn/0737-8831
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International journal of human computer interactions,2180-1347,http://www.cscjournals.org/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Defence Technology,2214-9147,https://www.journals.elsevier.com/defence-technology/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International Journal of Impact Engineering,0734-743X,https://www.journals.elsevier.com/international-journal-of-impact-engineering
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Shock Waves,0938-1287,https://link.springer.com/journal/193
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Hazardous Materials,0304-3894,https://www.journals.elsevier.com/journal-of-hazardous-materials
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Applied Thermal Engineering,1359-4311,http://www.elsevier.com/wps/find/journaldescription.cws_home/630/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International Journal of Engineering Applied Sciences and Technology,2455-2143,http://ijeast.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International Journal of Intelligent Systems and Applications,2074-904X,http://www.mecs-press.org/ijisa/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Histopathology,0309-0167,http://www.blackwell-synergy.com/member/institutions/issuelist.asp?journal=his
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Cellular Oncology,1570-5870,https://www.hindawi.com/journals/acp/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Cancer Research and Clinical Oncology,0171-5216,https://www.springer.com/medicine/oncology/journal/432
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Nature Network Boston,1744-7933,https://www.nature.com/nature/articles?code=archive_news
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Hematology & Oncology,1756-8722,http://www.jhoonline.org/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Frontiers in Cell and Developmental Biology,2296-634X,http://www.frontiersin.org/cell_and_developmental_biology
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Personalized Medicine,2075-4426,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-225205
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Lipids in Health and Disease,1476-511X,http://www.lipidworld.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,ACS Central Science,2374-7943,https://pubs.acs.org/journal/acscii
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of the American Chemical Society,0002-7863,https://pubs.acs.org/journal/jacsat
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Linguistics and Culture Review,2690-103X,https://lingcure.org/index.php/journal
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Labour Economics,0927-5371,http://www.elsevier.com/locate/labeco
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Information and Software Technology,0950-5849,http://www.elsevier.com/wps/find/journaldescription.cws_home/525444/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Progress in Neuro-psychopharmacology and Biological Psychiatry,0278-5846,https://www.journals.elsevier.com/progress-in-neuro-psychopharmacology-and-biological-psychiatry
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Annual Review of Clinical Psychology,1548-5943,https://www.annualreviews.org/journal/clinpsy
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Lancet psychiatry,2215-0366,https://www.sciencedirect.com/journal/the-lancet-psychiatry
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Hepatic Medicine : Evidence and Research,1179-1535,https://www.dovepress.com/hepatic-medicine-evidence-and-research-journal
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Racial and Ethnic Health Disparities,2196-8837,https://link.springer.com/journal/40615
3f1b5060-651e-424f-b1be-4bc3c0c052ae,American Journal of Obstetrics and Gynecology,0002-9378,http://www.harcourthealth.com/scripts/om.dll/serve?action=searchDB&id=ob&searchDBfor=home
3f1b5060-651e-424f-b1be-4bc3c0c052ae,European Radiology,0938-7994,https://www.springer.com/medicine/radiology/journal/330
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Reproductive Health,1742-4755,https://www.scielo.br/scielo.php/script_sci_serial/lng_en/pid_0001-3714/nrm_iso
3f1b5060-651e-424f-b1be-4bc3c0c052ae,American Journal of Perinatology,0735-1631,https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000009
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Obstetrics and Gynecology,0029-7844,https://journals.lww.com/greenjournal/pages/default.aspx
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Bioorganic & Medicinal Chemistry Letters,0960-894X,http://www.elsevier.com/wps/find/journaldescription.cws_home/972/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Genome Biology,1474-7596,http://genomebiology.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Medicinal Chemistry,0022-2623,https://pubs.acs.org/journal/jmcmar
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Nature,0028-0836,https://www.nature.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Applied Energy,0306-2619,https://www.journals.elsevier.com/applied-energy
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Hydrology,0022-1694,http://www.elsevier.com/wps/find/journaldescription.cws_home/503343/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Chinese Journal of Chemical Engineering,1004-9541,http://www.sciencedirect.com/science/journal/10049541
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International Journal of Electrical Power & Energy Systems,0142-0615,http://www.elsevier.com/locate/issn/01420615
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Hydrology Research,0029-1277,
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Transactions on Power Systems,0885-8950,http://ieeexplore.ieee.org/servlet/opac?punumber=59
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Applied Network Science,2364-8228,https://link.springer.com/journal/41109
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Sustainable Computing: Informatics and Systems,2210-5379,http://www.journals.elsevier.com/sustainable-computing
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Renewable & Sustainable Energy Reviews,1364-0321,https://www.journals.elsevier.com/renewable-and-sustainable-energy-reviews/#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Transactions on Services Computing,1939-1374,http://www.computer.org/tsc
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Algorithms,1999-4893,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-150910
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Computers & Operations Research,0305-0548,http://www.elsevier.com/wps/find/journaldescription.cws_home/300/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal on spesial topics in mobile networks and applications,1383-469X,https://link.springer.com/journal/11036
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Cancer,1837-9664,https://www.jcancer.org/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Cell Reports Medicine,2666-3791,https://www.cell.com/cell-reports-medicine
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Children,2227-9067,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-385526
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International Journal of Behavioral Nutrition and Physical Activity,1479-5868,http://www.pubmedcentral.nih.gov/tocrender.fcgi?journal=243
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Medicine & Science in Sports & Exercise,0195-9131,http://www.ms-se.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,BMC Public Health,1471-2458,http://www.biomedcentral.com/bmcpublichealth/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,BMC Medical Research Methodology,1471-2288,http://www.biomedcentral.com/bmcmedresmethodol/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of mathematics,2380-2634,https://link.springer.com/journal/13138
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Frontiers in Genetics,1664-8021,http://www.frontiersin.org/genetics/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,The European Physical Journal Plus,2190-5444,https://link.springer.com/journal/13360
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International Journal of Computing Algorithm,2278-2397,
3f1b5060-651e-424f-b1be-4bc3c0c052ae,ICT express,2405-8556,https://www.sciencedirect.com/journal/ict-express
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Molecules,1420-3049,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-165877
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Patterns,2666-3899,https://www.cell.com/patterns
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Transactions on Software Engineering,0098-5589,http://ieeexplore.ieee.org/servlet/opac?punumber=32
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Electronics,1450-5843,http://www.electronics.etfbl.net/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Learning and Individual Differences,1041-6080,http://www.elsevier.com/wps/find/journaldescription.cws_home/620190/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Nano Energy,2211-2855,https://www.journals.elsevier.com/nano-energy
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Nature Materials,1476-1122,https://www.nature.com/nmat/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,ACS Nano,1936-0851,https://pubs.acs.org/journal/ancac3
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Nature Biomedical Engineering,2157-846X,http://www.nature.com/natbiomedeng/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Science Advances,2375-2548,http://www.scienceadvances.org/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Small,1613-6810,http://www.small-journal.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Symmetry,2073-8994,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-172134
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Applied Soft Computing,1568-4946,http://www.elsevier.com/wps/find/journaldescription.cws_home/621920/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Metals and Materials International,1598-9623,http://link.springer.com/journal/12540
3f1b5060-651e-424f-b1be-4bc3c0c052ae,"Materials technology (New York, N.Y.)",1066-7857,http://www.tandf.co.uk/journals/default.asp
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Heliyon,2405-8440,https://www.journals.elsevier.com/heliyon
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Transactions on Instrumentation and Measurement,0018-9456,http://ieeexplore.ieee.org/servlet/opac?punumber=19
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International Journal for Research in Applied Science and Engineering Technology,2321-9653,https://www.ijraset.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Astronomy & Astrophysics,2449-2493,https://www.aanda.org/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Astrophysical Journal,0004-637X,https://iopscience.iop.org/journal/0004-637X
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Physical Chemistry A,1089-5639,https://pubs.acs.org/journal/jpcafh
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Physical Chemistry B,1520-5207,https://pubs.acs.org/journal/jpcbfk
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Multimedia tools and applications,1380-7501,https://www.springer.com/computer/information+systems+and+applications/journal/11042
3f1b5060-651e-424f-b1be-4bc3c0c052ae,International Research Journal of Modernization in Engineering Technology and Science,2582-5208,
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Risk and Financial Management,1911-8066,https://www.mdpi.com/journal/jrfm
3f1b5060-651e-424f-b1be-4bc3c0c052ae,South asian journal of engineering and technology,2454-9614,http://ishitvtech.in/sajet.html
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE transactions on neural systems and rehabilitation engineering,1534-4320,http://ieeexplore.ieee.org/servlet/opac?punumber=7333
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE transactions on fuzzy systems,1063-6706,http://ieeexplore.ieee.org/servlet/opac?punumber=91
3f1b5060-651e-424f-b1be-4bc3c0c052ae,The Visual Computer,0178-2789,https://link.springer.com/journal/371
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Transactions on Mobile Computing,1536-1233,http://ieeexplore.ieee.org/servlet/opac?punumber=7755
3f1b5060-651e-424f-b1be-4bc3c0c052ae,The spine journal,1529-9430,http://www.sciencedirect.com/science/journal/15299430
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Obesity,1930-7381,http://www.nature.com/aj/formerly_published.html
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Neurosurgery,0148-396X,http://www.neurosurgery-online.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Clinical Epidemiology,0895-4356,http://www.jclinepi.com/home
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Annals of Thoracic Surgery,0003-4975,http://www.elsevier.com/wps/find/journaldescription.cws_home/505747/description#description
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Anesthesia and Analgesia,0003-2999,http://gateway.ovid.com/ovidweb.cgi?AN=00000539-000000000-00000&D=ovft&MODE=ovid&PAGE=toc&T=JS
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of the American College of Cardiology,1790-5257,http://asia.elsevierhealth.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Thoracic and Cardiovascular Surgery,0022-5223,http://www.mosby.com/jtcvs
3f1b5060-651e-424f-b1be-4bc3c0c052ae,American Heart Journal,0002-8703,http://www.clinicalkey.com.au/dura/browse/journalIssue/00028703
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Kelaniya Journal of Management,2448-9298,https://www.sljol.info/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Water and Climate Change,2040-2244,http://www.iwaponline.com/jwc/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Revista de educación,0716-0534,http://www.mineduc.cl/revista/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Transactions on Evolutionary Computation,1089-778X,http://ieeexplore.ieee.org/servlet/opac?punumber=4235
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Scheduling,1094-6136,https://link.springer.com/journal/10951
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Artificial Intelligence and Technology,2766-8649,
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Cambridge International Law Journal,2398-9173,https://www.elgaronline.com/view/journals/cilj/cilj-overview.xml
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Advances in Intelligent Systems and Computing,2194-5365,https://link.springer.com/bookseries/11156
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Transactions on Cognitive and Developmental Systems,2379-8920,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7274989
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE journal of biomedical and health informatics,2168-2194,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6221020
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Medicine,0025-7974,http://journals.lww.com/md-journal
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Stroke & Cerebrovascular Diseases,1052-3057,http://www.us.elsevierhealth.com/product.jsp?isbn=10523057
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Stroke,0039-2499,http://stroke.ahajournals.org/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Frontiers in Nutrition,2296-861X,https://www.frontiersin.org/journals/nutrition
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Frontiers in Neurology,1664-2295,https://www.frontiersin.org/journals/neurology
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Frontiers in Microbiology,1664-302X,http://www.frontiersin.org/cellular_and_infection_microbiology/about
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Signal Transduction and Targeted Therapy,2059-3635,http://www.nature.com/sigtrans/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Mayo Clinic proceedings,0025-6196,http://www.clinicalkey.com.au/dura/browse/journalIssue/00256196
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Frontiers in Aging Neuroscience,1663-4365,http://www.frontiersin.org/aging_neuroscience
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Trends in Neurosciences,0166-2236,http://www.cell.com/trends/neurosciences
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Alzheimer's & Dementia,1552-5260,https://www.alzheimersanddementia.com/
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Technometrics,0040-1706,http://www.catchword.com/titles/10857117.htm
3f1b5060-651e-424f-b1be-4bc3c0c052ae,IEEE Transactions on Biomedical Engineering,0018-9294,http://ieeexplore.ieee.org/servlet/opac?punumber=10
3f1b5060-651e-424f-b1be-4bc3c0c052ae,Journal of Neuroscience Methods,0165-0270,https://www.journals.elsevier.com/journal-of-neuroscience-methods/
