Paper_ID,DOI,Title,Abstract,Venue,publicationType,publication_type_2,venue_id,journal_name,pages,volume,edition_id,Year,publicationDate,Citations,References,Authors,Author_Ids,URL,s2FieldsOfStudys,Corresponding_Author_ID
731b03e63aa709f66655c048e75fd0f57213241e,10.1038/s41598-023-28164-4,Development and evaluation of deep learning algorithms for assessment of acute burns and the need for surgery,,Scientific Reports,journal,['JournalArticle'],f99f77b7-b1b6-44d3-984a-f288e9884b9b,Scientific Reports,,13,N/A,2023,2023-01-31 00:00:00,7,57,"C. Boissin, L. Laflamme, J. Fransén, M. Lundin, F. Huss, Lee A Wallis, N. Allorto, Johan Lundin","35303300, 143711816, 38654020, 27356802, 2083604862, 2146214799, 10153315, 2066734559",https://www.semanticscholar.org/paper/731b03e63aa709f66655c048e75fd0f57213241e,Medicine,35303300
d6157a37f3a1103fcedea55a559ecfae17d2709a,10.1364/boe.479567,Triage of in vivo burn injuries and prediction of wound healing outcome using neural networks and modeling of the terahertz permittivity based on the double Debye dielectric parameters.,"The initial assessment of the depth of a burn injury during triage forms the basis for determination of the course of the clinical treatment plan. However, severe skin burns are highly dynamic and hard to predict. This results in a low accuracy rate of about 60 - 75% in the diagnosis of partial-thickness burns in the acute post-burn period. Terahertz time-domain spectroscopy (THz-TDS) has demonstrated a significant potential for non-invasive and timely estimation of the burn severity. Here, we describe a methodology for the measurement and numerical modeling of the dielectric permittivity of the in vivo porcine skin burns. We use the double Debye dielectric relaxation theory to model the permittivity of the burned tissue. We further investigate the origins of dielectric contrast between the burns of various severity, as determined histologically based on the percentage of the burned dermis, using the empirical Debye parameters. We demonstrate that the five parameters of the double Debye model can form an artificial neural network classification algorithm capable of automatic diagnosis of the severity of the burn injuries, and predicting its ultimate wound healing outcome by forecasting its re-epithelialization status in 28 days. Our results demonstrate that the Debye dielectric parameters provide a physics-based approach for the extraction of the biomedical diagnostic markers from the broadband THz pulses. This method can significantly boost dimensionality reduction of THz training data in artificial intelligence models and streamline machine learning algorithms.",Biomedical Optics Express,journal,['JournalArticle'],7e331686-6620-4481-a3d5-5effffe9ab83,Biomedical optics express,"
          918-931
        ",14 2,N/A,2022,2022-12-22 00:00:00,7,0,"Mahmoud E. Khani, Zachery B. Harris, Omar B. Osman, A. Singer, M. Hassan Arbab","1658328812, 1388562685, 35379033, 152984512, 1698052948",https://www.semanticscholar.org/paper/d6157a37f3a1103fcedea55a559ecfae17d2709a,"Engineering, Medicine",1658328812
8001feb470d6867a24d0e97e01f4440371602def,10.1016/j.burns.2022.07.006,Application of multiple deep learning models for automatic burn wound assessment.,,Burns,journal,['JournalArticle'],cb3ce567-4f5f-4e15-9a93-425274beafd8,Burns : journal of the International Society for Burn Injuries,,,N/A,2022,2022-07-01 00:00:00,17,45,"C. Chang, C. Ho, F. Lai, Mesakh Christian, Shih Chen Huang, Dun-hao Chang, Yo-Shen Chen","2152340940, 2176919703, 2144990929, 2136559064, 2181010000, 81431924, 123331504",https://www.semanticscholar.org/paper/8001feb470d6867a24d0e97e01f4440371602def,"Computer Science, Medicine",2152340940
83c4dcdbf35d8c5f978e2c516687974c4eac62c1,10.1109/TWC.2021.3128392,Federated Learning for Channel Estimation in Conventional and RIS-Assisted Massive MIMO,,IEEE Transactions on Wireless Communications,journal,['JournalArticle'],bb40a041-3875-45d5-afd4-e1c75f896fa6,IEEE Transactions on Wireless Communications,1-1,PP,N/A,2020,2020-08-25 00:00:00,120,59,"Ahmet M. Elbir, Sinem Coleri","2029700, 3168643",https://www.semanticscholar.org/paper/83c4dcdbf35d8c5f978e2c516687974c4eac62c1,"Computer Science, Engineering, Mathematics",2029700
403e1532ec66ade80c65b40349c5f64af5daa926,10.1109/TWC.2021.3098632,Energy-Efficient Wireless Communications With Distributed Reconfigurable Intelligent Surfaces,,IEEE Transactions on Wireless Communications,journal,['JournalArticle'],bb40a041-3875-45d5-afd4-e1c75f896fa6,IEEE Transactions on Wireless Communications,665-679,21,N/A,2020,2020-05-01 00:00:00,207,56,"Zhaohui Yang, Mingzhe Chen, W. Saad, Wei Xu, M. Shikh-Bahaei, H. Poor, Shuguang Cui","2155029411, 2107942948, 145412074, 144174114, 1388444445, 145967056, 144404242",https://www.semanticscholar.org/paper/403e1532ec66ade80c65b40349c5f64af5daa926,"Computer Science, Engineering, Mathematics",2155029411
19b0570542b9f64b426aefb9960844b8a9f9c5ff,10.1109/TWC.2020.3039309,One-Bit Over-the-Air Aggregation for Communication-Efficient Federated Edge Learning: Design and Convergence Analysis,,IEEE Transactions on Wireless Communications,journal,['JournalArticle'],bb40a041-3875-45d5-afd4-e1c75f896fa6,IEEE Transactions on Wireless Communications,2120-2135,20,N/A,2020,2020-01-16 00:00:00,304,37,"Guangxu Zhu, Yuqing Du, Deniz Gündüz, Kaibin Huang","2957831, 144894286, 1727814, 1697582",https://www.semanticscholar.org/paper/19b0570542b9f64b426aefb9960844b8a9f9c5ff,"Computer Science, Engineering, Mathematics",2957831
c125df9f9ea11890f049477a265be00f13d7fad1,10.1109/TWC.2020.3037554,Energy Efficient Federated Learning Over Wireless Communication Networks,,IEEE Transactions on Wireless Communications,journal,['JournalArticle'],bb40a041-3875-45d5-afd4-e1c75f896fa6,IEEE Transactions on Wireless Communications,1935-1949,20,N/A,2019,2019-11-06 00:00:00,660,51,"Zhaohui Yang, Mingzhe Chen, W. Saad, C. Hong, M. Shikh-Bahaei","2155029411, 2107942948, 145412074, 143849708, 1388444445",https://www.semanticscholar.org/paper/c125df9f9ea11890f049477a265be00f13d7fad1,"Computer Science, Engineering, Mathematics",2155029411
47883960418480d89c0d180c1c78171b149d9b3a,10.1109/TWC.2020.3024629,A Joint Learning and Communications Framework for Federated Learning Over Wireless Networks,,IEEE Transactions on Wireless Communications,journal,['JournalArticle'],bb40a041-3875-45d5-afd4-e1c75f896fa6,IEEE Transactions on Wireless Communications,269-283,20,N/A,2019,2019-09-17 00:00:00,1136,38,"Mingzhe Chen, Zhaohui Yang, W. Saad, Changchuan Yin, H. Poor, Shuguang Cui","2107942948, 2155029411, 145412074, 1768333, 145967056, 144404242",https://www.semanticscholar.org/paper/47883960418480d89c0d180c1c78171b149d9b3a,"Computer Science, Engineering, Mathematics",2107942948
c824d095fbf7d9afdde8c36909fc70eb569f15c3,10.3390/bios12121182,Feature-Based Information Retrieval of Multimodal Biosignals with a Self-Similarity Matrix: Focus on Automatic Segmentation,"Biosignal-based technology has been increasingly available in our daily life, being a critical information source. Wearable biosensors have been widely applied in, among others, biometrics, sports, health care, rehabilitation assistance, and edutainment. Continuous data collection from biodevices provides a valuable volume of information, which needs to be curated and prepared before serving machine learning applications. One of the universal preparation steps is data segmentation and labelling/annotation. This work proposes a practical and manageable way to automatically segment and label single-channel or multimodal biosignal data using a self-similarity matrix (SSM) computed with signals’ feature-based representation. Applied to public biosignal datasets and a benchmark for change point detection, the proposed approach delivered lucid visual support in interpreting the biosignals with the SSM while performing accurate automatic segmentation of biosignals with the help of the novelty function and associating the segments grounded on their similarity measures with the similarity profiles. The proposed method performed superior to other algorithms in most cases of a series of automatic biosignal segmentation tasks; of equal appeal is that it provides an intuitive visualization for information retrieval of multimodal biosignals.",Biosensors,journal,['JournalArticle'],fe3b42b8-4af0-4a32-870f-e07da5a91be7,Biosensors,,12,N/A,2022,2022-12-01 00:00:00,33,97,"João Rodrigues, Hui Liu, Duarte Folgado, David Belo, Tanja Schultz, Hugo Gamboa","152794065, 2146672447, 50816880, 3333688, 2134361463, 2161060249",https://www.semanticscholar.org/paper/c824d095fbf7d9afdde8c36909fc70eb569f15c3,"Biology, Computer Science, Medicine",152794065
053ce79596ea7bdcf63776c642e94f444cb3f97e,10.7150/ijms.77818,Contribution of Body Mass Index Stratification for the Prediction of Maximal Oxygen Uptake,"The purpose of this study was to investigate whether modeling within separate body mass index (BMI) stratifications improves the accuracy of maximal oxygen uptake (VO2max) prediction compared to a model developed regardless of adults' BMIs. A total of 250 Taiwanese adults (total group, TOG) aged 22-64 years participated in this study, and were stratified into a normal group (NOG: 135), an overweight group (OVG: 69), and an obesity group (OBG: 46), according to the BMI classification recommended by the Taiwan Ministry of Health and Welfare. VO2max was directly measured on an electromagnetic bicycle ergometer. Using the participant's heart rate in the 3-min incremental step-in-place test and demographic parameters, VO2max prediction models established for four groups were TOG model, NOG model, OVG model, and OBG model, respectively. Compared with the TOG model, the OVG and OBG models had higher coefficients of determination and lower standard error of estimates (SEEs), or %SEEs. The validities of the NOG (r = 0.780), OVG (r = 0.776), and OBG (r = 0.791) models for BMI subgroups increased by 1.79%, 4.64%, and 8.22% respectively, and the reliabilities (NOG model: ICC = 0.755; OVG model: ICC = 0.765; OBG model: ICC = 0.779) increased by 3.18%, 3.27%, and 9.63%, respectively. These results suggested using separate models established in BMI stratifications can effectively improve the prediction of VO2max.",International Journal of Medical Sciences,journal,['JournalArticle'],066cdb7e-e208-48f2-a573-c3638ce71926,International Journal of Medical Sciences,1929 - 1941,19,N/A,2022,2022-10-31 00:00:00,4,52,"Fang Li, Cheng-Pang Yang, Cheng-You Wu, Chia-An Ho, Hung-Chih Yeh, Yuan-Shuo Chan, Wen-Sheng ChangChien, Chin-Shan Ho","2146328975, 35340512, 2151102932, 2149653880, 145485683, 4881470, 2134140687, 2256144995",https://www.semanticscholar.org/paper/053ce79596ea7bdcf63776c642e94f444cb3f97e,Medicine,2146328975
e77c900c34072dc0dfbf4f0b10c45bd111208b02,10.1155/2022/9664346,Maximal Oxygen Uptake in Breathing Exercises and Heart Rate Exercises Based on In-Depth Regression Equations,"For the purpose of research, the maximum oxygen uptake of exercise training breathing and heart rate constructed based on the deep learning regression equation learn about the effects of training breathing and heart rate on VO2 max. Based on 77 healthy adults without chronic diseases (37 men and 40 women, aged 20–39 years old), who participate in two exercise tests (the first time is a direct test and the second time is a secondary quantitative load plan), in order to establish a second-level quantitative load scheme for power vehicles, the predictive equation for predicting the maximum oxygen uptake. The author researched and established a stable heart rate HRH based on gender, BMI, and second-level load; the second-level load RPE and 
 
 R
 P
 
 
 E
 
 
 1
 
 
 
 are independent variables, the absolute value of the subject’s maximum oxygen uptake is the regression equation of the dependent variable. The experimental results prove that the reliability and validity of the second-level quantitative load scheme for power vehicles are better and can be used as the maximum oxygen uptake in the laboratory, directly tested with alternative submaximal solutions, and used for large-scale investigation of maximum oxygen uptake data. At the same time, since the load is submaximal, it can also be used to clinically assess the patient’s cardiorespiratory endurance.",Advances in Multimedia,,,37555ef6-5b69-4ae8-a9b3-f2052c7552a5,Advances in Multimedia,,,Unknown,2022,2022-05-19 00:00:00,2,29,J. Min,2067799014,https://www.semanticscholar.org/paper/e77c900c34072dc0dfbf4f0b10c45bd111208b02,"Engineering, Medicine",2067799014
1673352af7b2cdde296cf8cf0057051bbd528e03,10.3390/s22052032,The Movesense Medical Sensor Chest Belt Device as Single Channel ECG for RR Interval Detection and HRV Analysis during Resting State and Incremental Exercise: A Cross-Sectional Validation Study,"The value of heart rate variability (HRV) in the fields of health, disease, and exercise science has been established through numerous investigations. The typical mobile-based HRV device simply records interbeat intervals, without differentiation between noise or arrythmia as can be done with an electrocardiogram (ECG). The intent of this report is to validate a new single channel ECG device, the Movesense Medical sensor, against a conventional 12 channel ECG. A heterogeneous group of 21 participants performed an incremental cycling ramp to failure with measurements of HRV, before (PRE), during (EX), and after (POST). Results showed excellent correlations between devices for linear indexes with Pearson’s r between 0.98 to 1.0 for meanRR, SDNN, RMSSD, and 0.95 to 0.97 for the non-linear index DFA a1 during PRE, EX, and POST. There was no significant difference in device specific meanRR during PRE and POST. Bland–Altman analysis showed high agreement between devices (PRE and POST: meanRR bias of 0.0 and 0.4 ms, LOA of 1.9 to −1.8 ms and 2.3 to −1.5; EX: meanRR bias of 11.2 to 6.0 ms; LOA of 29.8 to −7.4 ms during low intensity exercise and 8.5 to 3.5 ms during high intensity exercise). The Movesense Medical device can be used in lieu of a reference ECG for the calculation of HRV with the potential to differentiate noise from atrial fibrillation and represents a significant advance in both a HR and HRV recording device in a chest belt form factor for lab-based or remote field-application.",Italian National Conference on Sensors,conference,['JournalArticle'],3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",,22,396,2022,2022-03-01 00:00:00,27,74,"B. Rogers, M. Schaffarczyk, Martina Clauß, L. Mourot, T. Gronwald","2064646229, 2158013544, 2071451789, 3798315, 5330353",https://www.semanticscholar.org/paper/1673352af7b2cdde296cf8cf0057051bbd528e03,"Computer Science, Engineering, Medicine",2064646229
38df70f4e72eaa2db2924c7df07408aa0f8caee1,10.1080/15438627.2021.1954513,Heart rate recovery to assess fitness: comparison of different calculation methods in a large cross-sectional study,,Research in Sports Medicine: An International Journal,journal,['JournalArticle'],7b5ed9d6-d5fc-4038-9315-f90501bfb2cf,Research in Sports Medicine,157 - 170,31,N/A,2021,2021-07-26 00:00:00,18,36,"D. Mongin, C. Chabert, D. Courvoisier, J. García-Romero, J. Alvero-Cruz","49477692, 81369267, 2630427, 82345460, 1397319418",https://www.semanticscholar.org/paper/38df70f4e72eaa2db2924c7df07408aa0f8caee1,Medicine,49477692
7da062e489ea593d7e88f104eee39439729179bf,10.1007/s00586-021-06866-5,Artificial intelligence predicts disk re-herniation following lumbar microdiscectomy: development of the “RAD” risk profile,,European spine journal,journal,['JournalArticle'],bafea2d6-9180-4058-a838-86539f02eba1,European Spine Journal,2167 - 2175,30,N/A,2021,2021-06-07 00:00:00,25,72,"G. Harada, Zakariah K. Siyaji, G. M. Mallow, Alexander L Hornung, Fayyazul Hassan, B. Basques, Haseeb A. Mohammed, Arash J. Sayari, Dino Samartzis, H. An","151420454, 1573881703, 1791176331, 2106488024, 2107090092, 8546453, 2107089380, 10749586, 1864048336, 143986637",https://www.semanticscholar.org/paper/7da062e489ea593d7e88f104eee39439729179bf,"Engineering, Medicine",151420454
ec7c5602e50bb1f02237f284a18a01a2f5a10aeb,10.1177/2192568220973984,Intelligence-Based Spine Care Model: A New Era of Research and Clinical Decision-Making,"G. Michael Mallow, BS , Zakariah K. Siyaji, BS, Fabio Galbusera, PhD, Alejandro A. Espinoza-Orı́as, PhD, Morgan Giers, PhD , Hannah Lundberg, PhD, Christopher Ames, MD, Jaro Karppinen, MD, PhD, Philip K. Louie, MD , Frank M. Phillips, MD, Robin Pourzal, PhD, Joseph Schwab, MD, Daniel M. Sciubba, MD , Jeffrey C. Wang, MD, Hans-Joachim Wilke, PhD, Frances M. K. Williams, MBBS, PhD, Shoeb A. Mohiuddin, MD, Melvin C. Makhni, MD, MBA, Nicholas A. Shepard, MD, Howard S. An, MD, and Dino Samartzis, DSc",Global Spine Journal,journal,['Editorial'],405be97c-7be0-49bc-8575-24dba18cd046,Global Spine Journal,135 - 145,11,N/A,2020,2020-11-28 00:00:00,29,118,"G. M. Mallow, Zakariah K. Siyaji, F. Galbusera, Alejandro Espinoza-Orias, M. Giers, H. Lundberg, C. Ames, J. Karppinen, Philip K. Louie, F. Phillips, R. Pourzal, J. Schwab, D. Sciubba, Jeffrey C. Wang, H. Wilke, Frances M. K. Williams, S. A. Mohiuddin, Melvin C. Makhni, Nicholas Shepard, H. An, Dino Samartzis","2243601282, 1573881703, 145188673, 1422015757, 2702147, 40526989, 7669200, 4120898, 3462777, 1769056, 47452387, 4593809, 6093727, 2110220883, 144793101, 2243470462, 2029721452, 15489049, 25628043, 143986637, 1864048336",https://www.semanticscholar.org/paper/ec7c5602e50bb1f02237f284a18a01a2f5a10aeb,"Engineering, Medicine",2243601282
542e7e6f42df8862db9cd30ce6d75054791df289,10.3389/fsurg.2020.00054,The Role of Machine Learning in Spine Surgery: The Future Is Now,"The recent influx of machine learning centered investigations in the spine surgery literature has led to increased enthusiasm as to the prospect of using artificial intelligence to create clinical decision support tools, optimize postoperative outcomes, and improve technologies used in the operating room. However, the methodology underlying machine learning in spine research is often overlooked as the subject matter is quite novel and may be foreign to practicing spine surgeons. Improper application of machine learning is a significant bioethics challenge, given the potential consequences of over- or underestimating the results of such studies for clinical decision-making processes. Proper peer review of these publications requires a baseline familiarity of the language associated with machine learning, and how it differs from classical statistical analyses. This narrative review first introduces the overall field of machine learning and its role in artificial intelligence, and defines basic terminology. In addition, common modalities for applying machine learning, including classification and regression decision trees, support vector machines, and artificial neural networks are examined in the context of examples gathered from the spine literature. Lastly, the ethical challenges associated with adapting machine learning for research related to patient care, as well as future perspectives on the potential use of machine learning in spine surgery, are discussed specifically.",Frontiers in Surgery,journal,"['Review', 'JournalArticle']",20f49295-6ad9-4d39-ac66-a41cd69f0e19,Frontiers in Surgery,,7,N/A,2020,2020-08-21 00:00:00,69,96,"Michael Chang, J. Canseco, Kristen J. Nicholson, Neil Patel, A. Vaccaro","144844802, 51991008, 33685064, 2114067807, 1897905",https://www.semanticscholar.org/paper/542e7e6f42df8862db9cd30ce6d75054791df289,"Computer Science, Medicine",144844802
270030cc0fff200150c5c37682ac683a0c938e23,10.1002/jor.24829,Preoperative paraspinal neck muscle characteristics predict early onset adjacent segment degeneration in anterior cervical fusion patients: A machine‐learning modeling analysis,,Journal of Orthopaedic Research,journal,['JournalArticle'],2f3ee9ce-e8b1-4644-8f19-23c301283578,Journal of Orthopaedic Research®,1732 - 1744,39,N/A,2020,2020-08-20 00:00:00,26,52,"A. Wong, G. Harada, Remy Y. Lee, S. Gandhi, Adam Dziedzic, Alejandro Espinoza-Orias, M. Parnianpour, Philip K. Louie, B. Basques, H. An, D. Samartzis","47359646, 151420454, 1889797043, 5184778, 7485473, 1422015757, 6708823, 3462777, 8546453, 143986637, 3984950",https://www.semanticscholar.org/paper/270030cc0fff200150c5c37682ac683a0c938e23,"Engineering, Medicine",47359646
cf3a5a6a3e37ced71868078e475e3388806277cd,10.1002/jor.24658,"Cervical spine MRI phenotypes and prediction of pain, disability and adjacent segment degeneration/disease after ACDF",,Journal of Orthopaedic Research,journal,['JournalArticle'],2f3ee9ce-e8b1-4644-8f19-23c301283578,Journal of Orthopaedic Research®,657 - 670,39,N/A,2020,2020-03-11 00:00:00,17,63,"G. Harada, Y. Tao, Philip K. Louie, B. Basques, F. Galbusera, F. Niemeyer, H. Wilke, Edward J. Goldberg, H. An, D. Samartzis","151420454, 49784582, 3462777, 8546453, 145188673, 36518349, 144793101, 11747957, 143986637, 3984950",https://www.semanticscholar.org/paper/cf3a5a6a3e37ced71868078e475e3388806277cd,"Engineering, Medicine",151420454
6d0f3958bb4b5dcc9b00733e6ee7008fcdfb32a2,10.1016/j.csbj.2022.05.016,Prediction of GPCR activity using machine learning,,Computational and Structural Biotechnology Journal,journal,['JournalArticle'],6fccd61b-6529-4c58-bb83-76a7ad759677,Computational and Structural Biotechnology Journal,2564 - 2573,20,N/A,2022,2022-05-01 00:00:00,22,89,"Prakarsh Yadav, P. Mollaei, Zhonglin Cao, Yuyang Wang, Amir Barati Farimani","1752533621, 2101395648, 103987521, 2145199173, 14140001",https://www.semanticscholar.org/paper/6d0f3958bb4b5dcc9b00733e6ee7008fcdfb32a2,"Computer Science, Medicine",1752533621
582fd49161c3b6360091d65c25c26392b44807bd,10.1021/acschemneuro.2c00154,Activation Pathways of Neurotensin Receptor 1 Elucidated Using Statistical Machine Learning.,,ACS Chemical Neuroscience,journal,['JournalArticle'],1d678a8c-c402-445c-8091-bcb5a70f1d7e,ACS chemical neuroscience,,,N/A,2022,2022-04-05 00:00:00,6,34,"Prakarsh Yadav, Amir Barati Farimani","1752533621, 14140001",https://www.semanticscholar.org/paper/582fd49161c3b6360091d65c25c26392b44807bd,"Chemistry, Computer Science, Medicine",1752533621
6610a3c6a36a1e663d539b1f39a6fdad142fcca2,10.1101/2021.03.18.434755,Combined docking and machine learning identify key molecular determinants of ligand pharmacological activity on β2 adrenoceptor,"G protein coupled receptors (GPCRs) are valuable therapeutic targets for many diseases. A central question of GPCR drug discovery is to understand what determines the agonism or antagonism of ligands which bind them. Ligands exert their action via the interactions in the ligand binding pocket. We hypothesised that there is a common set of receptor interactions made by ligands of diverse structures that mediate their action and that among a large dataset of different ligands, the functionally important interactions will be over-represented. We computationally docked ~2700 known β2AR ligands to multiple β2AR structures, generating ca 75,000 docking poses and predicted all atomic interactions between the receptor and the ligand. We used machine learning (ML) techniques to identify specific interactions that correlate with the agonist or antagonist activity of these ligands. The interpretation of ML analysis in human understandable form allowed us to construct an exquisitely detailed structure-activity relationship that identifies small changes to the ligands that invert their activity and thus helps to guide the drug discovery process. This approach can be readily applied to any drug target.",bioRxiv,journal,['JournalArticle'],027ffd21-ebb0-4af8-baf5-911124292fd0,Pharmacology Research & Perspectives,,10,N/A,2022,2022-02-01 00:00:00,8,52,"Mireia Jiménez-Rosés, B. Morgan, Maria Jimenez Sigstad, Thuy Duong Zoe Tran, Rohini Srivastava, Asuman Bunsuz, Leire Borrega-Román, Pattarin Hompluem, Sean A. Cullum, Clare R. Harwood, E. Koers, D. Sykes, I. Styles, D. Veprintsev","1397911063, 153699787, 2239310229, 2239783528, 2057853244, 2057852154, 2301730030, 1938868337, 2057852130, 1511680330, 6253686, 145859941, 2151037, 5865040",https://www.semanticscholar.org/paper/6610a3c6a36a1e663d539b1f39a6fdad142fcca2,"Biology, Chemistry, Computer Science, Medicine",1397911063
38324a234ea1a376968b16ebbc29a152c3a18662,10.1073/pnas.2005274117,Regulating quantal size of neurotransmitter release through a GPCR voltage sensor,,Proceedings of the National Academy of Sciences of the United States of America,journal,['JournalArticle'],bb95bf2e-8383-4748-bf9d-d6906d091085,Proceedings of the National Academy of Sciences,26985 - 26995,117,N/A,2020,2020-10-12 00:00:00,18,75,"Quanfeng Zhang, Bing Liu, Yinglin Li, Lili Yin, Muhammad Younus, Xiaohan Jiang, Zhaohan Lin, Xiaoxuan Sun, Rong Huang, Bin Liu, Qihui Wu, Feipeng Zhu, Zhuan Zhou","4448581, 2149123704, 13737684, 2153260632, 152955860, 2144811072, 31575805, 46794337, 2143633862, 47655556, 40208057, 4653272, 145851041",https://www.semanticscholar.org/paper/38324a234ea1a376968b16ebbc29a152c3a18662,"Biology, Chemistry, Medicine",4448581
555f03ed59eb7e44489af9db4b2d0be0e1f95024,10.1016/j.cell.2020.03.003,Impact of GPCR Structures on Drug Discovery,,Cell,journal,"['Review', 'JournalArticle']",e4782337-db2d-4ab2-8eda-a71d1c60709b,Cell,81-91,181,N/A,2020,2020-04-02 00:00:00,239,103,"M. Congreve, C. Graaf, N. Swain, C. Tate","6622979, 8073027, 39692251, 145162421",https://www.semanticscholar.org/paper/555f03ed59eb7e44489af9db4b2d0be0e1f95024,"Biology, Chemistry, Medicine",6622979
61394599ed0aabe04b724c7ca3a778825c7e776f,10.1109/TPAMI.2015.2509974,Struck: Structured Output Tracking with Kernels,,IEEE Transactions on Pattern Analysis and Machine Intelligence,journal,['JournalArticle'],25248f80-fe99-48e5-9b8e-9baef3b8e23b,IEEE Transactions on Pattern Analysis and Machine Intelligence,2096-2109,38,N/A,2016,2016-10-01 00:00:00,1727,62,"Sam Hare, S. Golodetz, Amir Saffari, Vibhav Vineet, Ming-Ming Cheng, S. Hicks, Philip H. S. Torr","1837057, 143777501, 1741702, 143729959, 37535930, 2445538, 143635540",https://www.semanticscholar.org/paper/61394599ed0aabe04b724c7ca3a778825c7e776f,"Computer Science, Medicine",1837057
510b73fb07bd81ca0a3068db631e6d20b53e606d,10.1109/ICROM.2014.6991006,Fast object tracking with long-term occlusions handling in dynamic scenes,,International Conference on Robotics and Mechatronics,conference,['Conference'],6682f507-bba1-49f1-a361-cf7f43ab432b,2014 Second RSI/ISM International Conference on Robotics and Mechatronics (ICRoM),823-827,,396,2014,2014-12-18 00:00:00,2,25,"M. A. Bagherzadeh, M. Yazdi","47527104, 145105283",https://www.semanticscholar.org/paper/510b73fb07bd81ca0a3068db631e6d20b53e606d,Computer Science,47527104
bfba194dfd9c7c27683082aa8331adc4c5963a0d,10.1109/CVPR.2013.312,Online Object Tracking: A Benchmark,,2013 IEEE Conference on Computer Vision and Pattern Recognition,Unknown,"['JournalArticle', 'Conference', 'Review']",Unknown,2013 IEEE Conference on Computer Vision and Pattern Recognition,2411-2418,,Unknown,2013,2013-06-23 00:00:00,3799,66,"Yi Wu, Jongwoo Lim, Ming-Hsuan Yang","2108052385, 153239384, 37144787",https://www.semanticscholar.org/paper/bfba194dfd9c7c27683082aa8331adc4c5963a0d,Computer Science,2108052385
5b4e50860d61095bb5fb65eaa367b131923917be,10.1007/978-3-642-33765-9_50,Exploiting the Circulant Structure of Tracking-by-Detection with Kernels,,European Conference on Computer Vision,conference,"['JournalArticle', 'Conference']",167fa0ca-e88a-4ef7-a16f-bc66c457c806,,702-715,,396,2012,2012-10-07 00:00:00,2263,25,"João F. Henriques, Rui Caseiro, P. Martins, Jorge P. Batista","143848064, 144489408, 145784436, 2182210",https://www.semanticscholar.org/paper/5b4e50860d61095bb5fb65eaa367b131923917be,"Computer Science, Mathematics",143848064
9d57723b4908397654fb1846d37db403d8b2b56a,10.1007/978-3-642-33712-3_62,Real-Time Compressive Tracking,,European Conference on Computer Vision,conference,"['JournalArticle', 'Conference']",167fa0ca-e88a-4ef7-a16f-bc66c457c806,,864-877,,396,2012,2012-10-07 00:00:00,1548,33,"Kaihua Zhang, Lei Zhang, Ming-Hsuan Yang","3198263, 36685537, 1715634",https://www.semanticscholar.org/paper/9d57723b4908397654fb1846d37db403d8b2b56a,"Computer Science, Mathematics",3198263
163a346c96126366eab43b664cda2d56c42e0d39,10.1109/TCCN.2023.3342409,Gaussian Mixture Model-Based Anomaly Detection for Defense Against Byzantine Attack in Cooperative Spectrum Sensing,,IEEE Transactions on Cognitive Communications and Networking,journal,['JournalArticle'],65e58b80-9699-4da6-bd60-929b57b8533d,IEEE Transactions on Cognitive Communications and Networking,499-509,10,N/A,2024,2024-04-01 00:00:00,6,38,"Ashok Parmar, Karan Shah, Kamal M. Captain, M. López-Benítez, Jignesh Patel","2055494867, 2274698727, 40451323, 1397286739, 2218412476",https://www.semanticscholar.org/paper/163a346c96126366eab43b664cda2d56c42e0d39,"Computer Science, Engineering",2055494867
dc9a5735f74fb8988f5b1641a08a08dbd51b2083,10.1109/COMSNETS56262.2023.10041300,Defense Against Byzantine Attack in Cognitive Radio Using Isolation Forest,,International Conference on Communication Systems and Networks,conference,"['JournalArticle', 'Conference']",6afe5f5f-0d54-4e3a-aa07-ed4778cf1405,2023 15th International Conference on COMmunication Systems & NETworkS (COMSNETS),314-318,,396,2023,2023-01-03 00:00:00,1,12,"Danish Mehmuda, Chinmay D. Bhagat, Dhrupam Patel, Kamal M. Captain, Ashok Parmar","2206013835, 30763485, 2207260261, 40451323, 2055494867",https://www.semanticscholar.org/paper/dc9a5735f74fb8988f5b1641a08a08dbd51b2083,"Computer Science, Engineering",2206013835
fa97c182cefb178b7e1d0178bcd7347e8e4cff6f,10.1109/ICC45855.2022.9839170,Intelligent Spectrum Sensing: An Unsupervised Learning Approach Based on Dimensionality Reduction,,ICC 2022 - IEEE International Conference on Communications,Unknown,"['JournalArticle', 'Conference']",Unknown,ICC 2022 - IEEE International Conference on Communications,171-176,,Unknown,2022,2022-05-16 00:00:00,10,18,"Nada Abdel Khalek, W. Hamouda","79842695, 1744086",https://www.semanticscholar.org/paper/fa97c182cefb178b7e1d0178bcd7347e8e4cff6f,"Computer Science, Engineering",79842695
