Paper_ID,DOI,Title,Abstract,Venue,publicationType,venue_id,journal_name,pages,volume,Edition_id,Year,publicationDate,Authors,Author_Ids,URL,s2FieldsOfStudys,Corresponding_Author_ID,publication_type_2,Citations,References
003186bc4161c9e7d35f805c5c7d7e1a70320a0f,10.48550/arXiv.2310.11518,Guarantees for Self-Play in Multiplayer Games via Polymatrix Decomposability,,Neural Information Processing Systems,conference,d9720b90-d60b-48bc-9df8-87a30b9a60dd,ArXiv,Unknown,abs/2310.11518,2019d9720b90-d60b-48bc-9df8-87a30b9a60dd,2023,2023-10-17,"Revan MacQueen, James R. Wright","2030713966, 2260281450",https://www.semanticscholar.org/paper/003186bc4161c9e7d35f805c5c7d7e1a70320a0f,Computer Science,2030713966,['JournalArticle'],1.0,51.0
0031cc110407a5eff056a8bdb2197ba39b099396,10.1109/IECON.2012.6388853,Torque ripple reduction in Permanent Magnet Synchronous Machines using angle-based iterative learning control,,Annual Conference of the IEEE Industrial Electronics Society,conference,625842ea-b2ac-4832-aa41-6bd142cfc9d9,IECON 2012 - 38th Annual Conference on IEEE Industrial Electronics Society,2518-2523,Unknown,2008625842ea-b2ac-4832-aa41-6bd142cfc9d9,2012,2012-12-24,"Yi Yuan, F. Auger, L. Loron, Stephane Moisy, Mathieu Hubert","2112499665, 100548599, 2013074, None, 34356999",https://www.semanticscholar.org/paper/0031cc110407a5eff056a8bdb2197ba39b099396,"Computer Science, Engineering",2112499665,"['JournalArticle', 'Conference']",18.0,17.0
00338b9f8d167f862f3d701e2d4b8321303f6663,10.1109/IC3I44769.2018.9007304,Transfer Learning for sEMG-based Hand Gesture Classification using Deep Learning in a Master- Slave Architecture,,International Conferences on Contemporary Computing and Informatics,conference,0dc0e794-53db-401d-bd8f-8da9165b2865,2018 3rd International Conference on Contemporary Computing and Informatics (IC3I),178-183,Unknown,20140dc0e794-53db-401d-bd8f-8da9165b2865,2018,2018-10-01,"Karush Suri, Rinki Gupta","30554760, 40207192",https://www.semanticscholar.org/paper/00338b9f8d167f862f3d701e2d4b8321303f6663,"Computer Science, Engineering, Mathematics",30554760,"['JournalArticle', 'Conference']",10.0,19.0
003469391ad902ef42928fc7726f397af7b665c6,10.1145/2647868.2654952,Validating an iOS-based Rhythmic Auditory Cueing Evaluation (iRACE) for Parkinson's Disease,,ACM Multimedia,conference,f2c85de5-7cfa-4b92-8714-a0fbdcf0274e,Proceedings of the 22nd ACM international conference on Multimedia,Unknown,Unknown,2010f2c85de5-7cfa-4b92-8714-a0fbdcf0274e,2014,2014-11-03,"Shenggao Zhu, R. Ellis, G. Schlaug, Y. Ng, Ye Wang","2901597, 50194559, 2159369, 2716033, 2115738141",https://www.semanticscholar.org/paper/003469391ad902ef42928fc7726f397af7b665c6,"Computer Science, Medicine",2901597,"['JournalArticle', 'Book']",18.0,50.0
0034e0660204c8d026cb4b2abae76d78a3794330,10.1109/QRS-C60940.2023.00093,A Novel Framework for High-category Coverage Clothing Recommendation System Based on Sentiment Analysis,,"IEEE International Conference on Software Quality, Reliability and Security Companion",conference,c1a3f23d-e3de-40a3-8d2d-187b921b61c8,"2023 IEEE 23rd International Conference on Software Quality, Reliability, and Security Companion (QRS-C)",752-758,Unknown,2019c1a3f23d-e3de-40a3-8d2d-187b921b61c8,2023,2023-10-22,"Hongyan Wan, Zan Wang, Zhiquan An, Guotao Jiao, Xinnan Zhang","2237265572, 2284947993, 2266767992, 2266765849, 2284926685",https://www.semanticscholar.org/paper/0034e0660204c8d026cb4b2abae76d78a3794330,Computer Science,2237265572,"['JournalArticle', 'Conference', 'Review']",0.0,0.0
0034e7fbecc7fd77fa3f9c8c42fe3c07c0d971db,10.1109/AISC56616.2023.10085557,A Comprehensive Study of Blockchain for Federated Learning Toward Safe Distributed Machine Learning Systems,,Artificial Intelligence and Symbolic Computation,conference,56001f1b-2484-49f2-8919-c3b70164f58e,2023 International Conference on Artificial Intelligence and Smart Communication (AISC),1200-1204,Unknown,201956001f1b-2484-49f2-8919-c3b70164f58e,2023,2023-01-27,Rahul,2143004518,https://www.semanticscholar.org/paper/0034e7fbecc7fd77fa3f9c8c42fe3c07c0d971db,"Computer Science, Engineering",2143004518,"['Conference', 'Review']",0.0,13.0
003503042d7d088c846b31cf6211a56d2694a8c1,10.1109/CEC.2019.8790251,Data Normalisation using Differential Evolution and Aggregated Logistic Functions,,IEEE Congress on Evolutionary Computation,conference,69951de1-74d3-4924-8e43-73f48a3d006a,2019 IEEE Congress on Evolutionary Computation (CEC),920-927,Unknown,201569951de1-74d3-4924-8e43-73f48a3d006a,2019,2019-06-01,"Michael Mayo, Maisa Daoud","145809333, 1944006",https://www.semanticscholar.org/paper/003503042d7d088c846b31cf6211a56d2694a8c1,"Computer Science, Mathematics",145809333,['JournalArticle'],3.0,18.0
003556a2025e5ef8d70174f1e137fbdf064c671b,10.1145/3658664.3659661,Enhancing Privacy in Federated Learning: A Practical Assessment of Combined PETs in a Cross-Silo Setting,,Information Hiding and Multimedia Security Workshop,conference,a787c1d1-6429-4d3e-b5f5-56ac11fc9bca,Proceedings of the 2024 ACM Workshop on Information Hiding and Multimedia Security,Unknown,Unknown,2020a787c1d1-6429-4d3e-b5f5-56ac11fc9bca,2024,2024-06-24,"J. Loureiro-Acuña, Xavier Martínez-Luaña, Héctor Padín-Torrente, G. Jiménez-Balsa, Carlos García-Pagán, Ines Ortega-Fernandez","1404063725, 2306049039, 2306049270, 2121093982, 2175945873, 1412577657",https://www.semanticscholar.org/paper/003556a2025e5ef8d70174f1e137fbdf064c671b,Computer Science,1404063725,"['JournalArticle', 'Book']",0.0,28.0
0035712247e5f8b18bc045d432a4f5b028792b80,10.1109/AERO58975.2024.10520995,Integrated Calibration of Simulation Models for Autonomous Space Habitat Operations,,IEEE Aerospace Conference,conference,5f087f3f-d96b-4da6-8049-604ac2349c44,2024 IEEE Aerospace Conference,1-18,Unknown,20205f087f3f-d96b-4da6-8049-604ac2349c44,2024,2024-03-02,"Nicolas Gratius, Mario Bergés, Burcu Akinci","2214496036, 2265261793, 2265304611",https://www.semanticscholar.org/paper/0035712247e5f8b18bc045d432a4f5b028792b80,"Engineering, Environmental Science",2214496036,['Conference'],0.0,82.0
00365a88398bf33ef5b9a72629903661ada54e1d,10.1109/IJCNN.2019.8852025,Synaptic Learning of Long-Term Cognitive Networks with Inputs,,IEEE International Joint Conference on Neural Network,conference,f80ba4a3-7aed-4021-b4d8-e4f50668847a,2019 International Joint Conference on Neural Networks (IJCNN),1-8,Unknown,2015f80ba4a3-7aed-4021-b4d8-e4f50668847a,2019,2019-07-01,"R. Sosa, Alejandro Alfonso, Gonzalo Nápoles, Rafael Bello, K. Vanhoof, A. Nowé","123142377, 2073500077, 2486393, 145024712, 2212083, 144336828",https://www.semanticscholar.org/paper/00365a88398bf33ef5b9a72629903661ada54e1d,Computer Science,123142377,"['JournalArticle', 'Conference']",2.0,22.0
003771ce525074f4398d4b88fbdf45dcbab2144a,10.1109/ACSOS55765.2022.00025,FedACA: An Adaptive Communication-Efficient Asynchronous Framework for Federated Learning,,International Conference on Autonomic Computing and Self-Organizing Systems,conference,ecc3036c-4c51-45be-8b2e-f5bb0ea3db40,2022 IEEE International Conference on Autonomic Computing and Self-Organizing Systems (ACSOS),71-80,Unknown,2018ecc3036c-4c51-45be-8b2e-f5bb0ea3db40,2022,2022-09-01,"Shuang Zhou, Yuankai Huo, Shunxing Bao, Bennett A. Landman, A. Gokhale","2189765676, 34430081, 3449782, 2133475009, 145201463",https://www.semanticscholar.org/paper/003771ce525074f4398d4b88fbdf45dcbab2144a,Computer Science,2189765676,"['JournalArticle', 'Conference']",5.0,35.0
0038069fee6b7a4421dc5ddad8c80a8d5533902e,10.1145/3417990.3418741,Automatic assessment of students' software models using a simple heuristic and machine learning,,ACM/IEEE International Conference on Model Driven Engineering Languages and Systems,conference,5353d583-6f50-4967-ab34-74338b908b90,Proceedings of the 23rd ACM/IEEE International Conference on Model Driven Engineering Languages and Systems: Companion Proceedings,Unknown,Unknown,20165353d583-6f50-4967-ab34-74338b908b90,2020,2020-10-16,"Younes Boubekeur, G. Mussbacher, Shane McIntosh","2003428471, 1741154, 1725534",https://www.semanticscholar.org/paper/0038069fee6b7a4421dc5ddad8c80a8d5533902e,Computer Science,2003428471,"['JournalArticle', 'Book', 'Conference']",18.0,27.0
0038d76cdfb13a539e52975b5b26616bc658e23e,10.1109/ICITEE59582.2023.10317641,Machine Learning-Based Multi-Room Indoor Localization Using Fingerprint Technique,,International Conferences on Information Technologies and Electrical Engineering,conference,d8a9bd17-0d6c-4608-8ca1-ad5c3aa863ef,2023 15th International Conference on Information Technology and Electrical Engineering (ICITEE),258-263,Unknown,2019d8a9bd17-0d6c-4608-8ca1-ad5c3aa863ef,2023,2023-10-26,"F. Y. M. Adiyatma, Dwi Joko Suroso, P. Cherntanomwong","2148554016, 2076508, 2160010",https://www.semanticscholar.org/paper/0038d76cdfb13a539e52975b5b26616bc658e23e,"Computer Science, Engineering",2148554016,['Conference'],3.0,13.0
0039d9cc65034f707ec98879b5f6ffe36b3f14e7,10.1109/ICIS61260.2024.10778332,Transformer-Based Embeddings for Greek Language Categorization,,International Conference on Interaction Sciences,conference,60c45ccc-5528-42eb-85a9-7606a3d9b220,2024 IEEE/ACIS 24th International Conference on Computer and Information Science (ICIS),176-181,Unknown,202060c45ccc-5528-42eb-85a9-7606a3d9b220,2024,2024-09-20,"C. M. Liapis, Konstantinos Kyritsis, I. Perikos, M. Paraskevas","2051920374, 2292331347, 1776159, 40537016",https://www.semanticscholar.org/paper/0039d9cc65034f707ec98879b5f6ffe36b3f14e7,"Computer Science, Linguistics",2051920374,"['JournalArticle', 'Conference']",0.0,32.0
003b4013b059084e443fb896a72962355466bdbf,10.3390/s22031181,"Developing Affordable, Portable and Simplistic Diagnostic Sensors to Improve Access to Care","Ophthalmology is a highly technical specialty, especially in the area of diagnostic equipment. While the field is innovative, the access to cutting-edge technology is limited with reference to the global population. A significant way to improve overall healthcare is to understand the needs and possibilities of all possible consumers when developing sophisticated and accurate medical devices. The Smartphone-based Keratograph (SBK), is an example of a new project that uses real world feedback, addresses an unmet medical need, and implements commercially available components to create a device that is affordable, portable and simplistic to operate. The long-term goal of the SBK is to collect data from users for supervised machine-learning. This machine-learning aspect will ultimately aid in the development of an artificial intelligence device to enable even earlier detection of keratoconus, especially in children and adolescents. Again, the ultimate goal of any medical device should be to improve patient care, and to make a significant improvement on vision healthcare for the global population, providing access to this technology is essential.",Italian National Conference on Sensors,conference,3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",Unknown,22,20183dbf084c-ef47-4b74-9919-047b40704538,2022,2022-02-01,"Nikki L. Hafezi, F. Hafezi","31723514, 5251221",https://www.semanticscholar.org/paper/003b4013b059084e443fb896a72962355466bdbf,"Computer Science, Engineering, Medicine",31723514,['JournalArticle'],3.0,8.0
003de3b656490a0878dbde768d6161ffb48d9729,10.1109/TrustCom56396.2022.00171,Clean-label Backdoor Attack on Machine Learning-based Malware Detection Models and Countermeasures,,"International Conference on Trust, Security and Privacy in Computing and Communications",conference,ad34e82f-f936-47a5-9c78-c4453dff3f60,"2022 IEEE International Conference on Trust, Security and Privacy in Computing and Communications (TrustCom)",1235-1242,Unknown,2018ad34e82f-f936-47a5-9c78-c4453dff3f60,2022,2022-12-01,"Wanjia Zheng, Kazumasa Omote","2124491434, 2596373",https://www.semanticscholar.org/paper/003de3b656490a0878dbde768d6161ffb48d9729,"Computer Science, Engineering",2124491434,"['JournalArticle', 'Conference']",1.0,29.0
003e92652f88ef316ad3ba85bf37705716593e40,10.1145/3638209.3638212,Machine Learning-Based Price Forecasting for Polypropylene Granules in Thailand,"The plastic industry plays a vital role in Thailand, with a significant dependence on plastic materials for a majority of industrial products. Among the various types of plastics, polypropylene (PP) emerges as the most extensively used, making it indispensable for the country's plastic industry. This research focuses on presenting and comparing forecasting models for the price of PP granules in Thailand. The primary objective is to identify the most accurate forecasting model, with the mean absolute percentage error (MAPE) serving as the criterion for assessing the forecast model's performance. Three machine learning forecasting models, namely Support Vector Regression (SVR), eXtreme Gradient Boosting (XGBoost), and Artificial Neural Network (ANN), are employed in the study. The findings reveal that the ANN model demonstrates the highest accuracy, achieving a MAPE of 5.89% on the test dataset.",International Conference on Computational Intelligence and Intelligent Systems,conference,71b66afc-2aea-4b7b-89db-e557353969f6,Proceedings of the 2023 6th International Conference on Computational Intelligence and Intelligent Systems,Unknown,Unknown,201971b66afc-2aea-4b7b-89db-e557353969f6,2023,2023-11-25,"Nantachai Kantanantha, Pattarapol Pattaraumpornchai","16686130, 2289498538",https://www.semanticscholar.org/paper/003e92652f88ef316ad3ba85bf37705716593e40,"Business, Computer Science, Engineering, Materials Science",16686130,"['Book', 'JournalArticle']",1.0,30.0
003ea162c0c0ef70d57b7f18301f98329b821f35,10.1007/978-3-030-96302-6_28,A Machine Learning Approach for Steel Surface Textural Defect Classification Based on Wavelet Scattering Features and PCA,,International Conference of Soft Computing and Pattern Recognition,conference,c5aefac7-151e-446e-8249-167c5b765a38,Proceedings of the 13th International Conference on Soft Computing and Pattern Recognition (SoCPaR 2021),Unknown,Unknown,2018c5aefac7-151e-446e-8249-167c5b765a38,2022,,"Philomina Simon, V. Uma","1684351, 47449297",https://www.semanticscholar.org/paper/003ea162c0c0ef70d57b7f18301f98329b821f35,"Computer Science, Engineering, Materials Science",1684351,['Conference'],1.0,10.0
003eeade42b49fb4b3ad5ff0a4e4927239c97c05,10.1109/EMBC.2014.6944937,Parkinson's disease detection using olfactory loss and REM sleep disorder features,,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,conference,d7d7587f-a1e9-46a4-9db5-54c95787c6f1,2014 36th Annual International Conference of the IEEE Engineering in Medicine and Biology Society,5764-5767,Unknown,2010d7d7587f-a1e9-46a4-9db5-54c95787c6f1,2014,2014-11-06,"R. Prashanth, Sumantra Dutta Roy, P. Mandal, Shantanu Ghosh","144087596, 1771967, 2300125, None",https://www.semanticscholar.org/paper/003eeade42b49fb4b3ad5ff0a4e4927239c97c05,"Computer Science, Medicine, Psychology",144087596,"['JournalArticle', 'Conference']",26.0,28.0
003fb9cba623bb285dde47732a73d39f0628a68d,10.1109/DRCN60692.2024.10539172,Towards Intent-Based Network Management: Large Language Models for Intent Extraction in 5G Core Networks,,International Workshop on the Design of Reliable Communication Networks,conference,8562fda3-aff2-4814-afe8-640547715626,2024 20th International Conference on the Design of Reliable Communication Networks (DRCN),1-6,Unknown,20208562fda3-aff2-4814-afe8-640547715626,2024,2024-03-04,"D. Manias, Ali Chouman, Abdallah Shami","1379775094, 95119037, 2193497884",https://www.semanticscholar.org/paper/003fb9cba623bb285dde47732a73d39f0628a68d,"Computer Science, Engineering",1379775094,"['JournalArticle', 'Conference']",8.0,21.0
003fd4c1c8b370de0be5eca6068604dbf8c46a62,10.3390/s21144770,Unsupervised Assessment of Balance and Falls Risk Using a Smartphone and Machine Learning,"Assessment of health and physical function using smartphones (mHealth) has enormous potential due to the ubiquity of smartphones and their potential to provide low cost, scalable access to care as well as frequent, objective measurements, outside of clinical environments. Validation of the algorithms and outcome measures used by mHealth apps is of paramount importance, as poorly validated apps have been found to be harmful to patients. Falls are a complex, common and costly problem in the older adult population. Deficits in balance and postural control are strongly associated with falls risk. Assessment of balance and falls risk using a validated smartphone app may lessen the need for clinical assessments which can be expensive, requiring non-portable equipment and specialist expertise. This study reports results for the real-world deployment of a smartphone app for self-directed, unsupervised assessment of balance and falls risk. The app relies on a previously validated algorithm for assessment of balance and falls risk; the outcome measures employed were trained prior to deployment on an independent data set. Results for a sample of 594 smartphone assessments from 147 unique phones show a strong association between self-reported falls history and the falls risk and balance impairment scores produced by the app, suggesting they may be clinically useful outcome measures. In addition, analysis of the quantitative balance features produced seems to suggest that unsupervised, self-directed assessment of balance in the home is feasible.",Italian National Conference on Sensors,conference,3dbf084c-ef47-4b74-9919-047b40704538,"Sensors (Basel, Switzerland)",Unknown,21,20173dbf084c-ef47-4b74-9919-047b40704538,2021,2021-07-01,"B. Greene, Killian McManus, L. G. M. Ader, B. Caulfield","34839673, 1381286948, 31494087, 83646049",https://www.semanticscholar.org/paper/003fd4c1c8b370de0be5eca6068604dbf8c46a62,"Computer Science, Engineering, Medicine",34839673,['JournalArticle'],20.0,40.0
004003dec2303cd9f5603ea12f595db7d3c16cf9,10.1109/ICMLA58977.2023.00339,Comprehending Lexical and Affective Ontologies in the Demographically Diverse Spatial Social Media Discourse,,International Conference on Machine Learning and Applications,conference,f6752838-f268-4a1b-87e7-c5f30a36713c,2023 International Conference on Machine Learning and Applications (ICMLA),2247-2252,Unknown,2019f6752838-f268-4a1b-87e7-c5f30a36713c,2023,2023-11-12,"Salim Sazzed, Salim Sazzed","37346044, 2266393377",https://www.semanticscholar.org/paper/004003dec2303cd9f5603ea12f595db7d3c16cf9,"Computer Science, Linguistics, Sociology",37346044,"['JournalArticle', 'Conference', 'Review']",0.0,27.0
0040448321495dc87955ff9948dce7fe8917f7ae,10.1145/3240925.3240943,Telephone-based Dementia Screening I: Automated Semantic Verbal Fluency Assessment,,International Conference on Pervasive Computing Technologies for Healthcare,conference,a279296e-0f43-4cb6-9483-01b403529f3c,Proceedings of the 12th EAI International Conference on Pervasive Computing Technologies for Healthcare,Unknown,Unknown,2014a279296e-0f43-4cb6-9483-01b403529f3c,2018,2018-05-21,"J. Tröger, N. Linz, A. König, P. Robert, J. Alexandersson","10300985, 29874164, 144632221, 2282672, 143912625",https://www.semanticscholar.org/paper/0040448321495dc87955ff9948dce7fe8917f7ae,"Computer Science, Medicine",10300985,"['JournalArticle', 'Book']",23.0,63.0
00406a27e9c26d2c35ddaf1e105c2bdd77109c61,10.1109/CCDC49329.2020.9164626,Analysis Model of Terrorist Attacks Based on Big Data,,Chinese Control and Decision Conference,conference,2cbf9479-e1fa-4c75-81f6-7103e18156ca,2020 Chinese Control And Decision Conference (CCDC),3622-3628,Unknown,20162cbf9479-e1fa-4c75-81f6-7103e18156ca,2020,2020-08-01,"Zhenkai Lin, Dou Yimin, Jinping Li","1490938396, 1879115700, 2288161719",https://www.semanticscholar.org/paper/00406a27e9c26d2c35ddaf1e105c2bdd77109c61,"Computer Science, Political Science",1490938396,['Conference'],3.0,23.0
0040d93083d808e70bb8f16126891242ff9e5dfc,10.1109/UPCON56432.2022.9986440,Reinforcement Learning based Scheduling for Spark Jobs in Cloud Environment,,"IEEE Uttar Pradesh Section International Conference on Electrical, Computer and Electronics Engineering",conference,72b1619c-55d6-4f98-9218-23cd8aa74091,"2022 IEEE 9th Uttar Pradesh Section International Conference on Electrical, Electronics and Computer Engineering (UPCON)",1-6,Unknown,201872b1619c-55d6-4f98-9218-23cd8aa74091,2022,2022-12-02,"Vishnu Prasad Verma, Nenavath Srinivas Naik, Santosh Kumar","78563398, 2112637, 2143544312",https://www.semanticscholar.org/paper/0040d93083d808e70bb8f16126891242ff9e5dfc,Computer Science,78563398,['Conference'],1.0,17.0
004147dab6dc3372133f551f06d40d0aecc2951e,10.1109/ICCCNT49239.2020.9225395,Chatbot: A Deep Neural Network Based Human to Machine Conversation Model,,International Conference on Computing Communication and Networking Technologies,conference,47c47088-7640-441b-85ba-375fe8f5c3a4,"2020 11th International Conference on Computing, Communication and Networking Technologies (ICCCNT)",1-7,Unknown,201647c47088-7640-441b-85ba-375fe8f5c3a4,2020,2020-07-01,"G Krishna Vamsi, A. Rasool, Gaurav Hajela","2285029824, 14137553, 1931753533",https://www.semanticscholar.org/paper/004147dab6dc3372133f551f06d40d0aecc2951e,Computer Science,2285029824,"['JournalArticle', 'Conference']",29.0,15.0
0043a67333f59b65ff6272bed94a8157fdbf8fdc,10.1109/IPAS63548.2025.10924502,An inventive network intrusion detection system: Composite deep learning CNN-LSTM model,,"International Conference on Image Processing, Applications and Systems",conference,d919571a-3e54-49a5-a4ab-2a62647ee280,"2025 IEEE 6th International Conference on Image Processing, Applications and Systems (IPAS)",1-6,CFP2540Z-ART,2021d919571a-3e54-49a5-a4ab-2a62647ee280,2025,2025-01-09,"Souhir M'Rabet, Hanene Sahli, Bacely Yorobi, Mounir Sayadi","2307279226, 31548176, 2323246123, 2301602164",https://www.semanticscholar.org/paper/0043a67333f59b65ff6272bed94a8157fdbf8fdc,"Computer Science, Engineering",2307279226,['Conference'],0.0,31.0
0043deebe0d71ba32d27e07a6c04160550172f25,10.1145/3316615.3318222,A 3-Tier Architecture for Network Latency Reduction in Healthcare Internet-of-Things Using Fog Computing and Machine Learning,,International Conference on Software and Computer Applications,conference,0b3ee9d9-f675-4051-87b1-08bf4319e8aa,Proceedings of the 2019 8th International Conference on Software and Computer Applications,Unknown,Unknown,20150b3ee9d9-f675-4051-87b1-08bf4319e8aa,2019,2019-02-19,"Saurabh Shukla, M. Hassan, L. T. Jung, Azlan Awang, Muhammad Khalid Khan","2150905424, 1700114, 1840964, 2872282, 2115772042",https://www.semanticscholar.org/paper/0043deebe0d71ba32d27e07a6c04160550172f25,"Computer Science, Engineering, Medicine",2150905424,"['JournalArticle', 'Book']",20.0,30.0
0043ec4f06642e03981ec01f56d1362a4872163d,10.1109/SRII.2012.65,A Fast Interactive Search System for Healthcare Services,,Annual SRII Global Conference,conference,f5af95d8-4140-4a0b-adf7-4f2b9d158df9,2012 Annual SRII Global Conference,525-534,Unknown,2008f5af95d8-4140-4a0b-adf7-4f2b9d158df9,2012,2012-07-24,"Maria Daltayanni, Chunye Wang, R. Akella","3263909, 3221508, 1699881",https://www.semanticscholar.org/paper/0043ec4f06642e03981ec01f56d1362a4872163d,"Computer Science, Medicine",3263909,"['JournalArticle', 'Conference']",11.0,26.0
0045c28beeb2a87f6799d8a45483b3ce87367ea6,10.1109/ICMI60790.2024.10585656,Using Machine Learning to Predict Student Success in Undergraduate Engineering Programs,,International Conference on Multimodal Interaction,conference,d11025b6-9660-45df-b13a-555e3ff4ceca,2024 IEEE 3rd International Conference on Computing and Machine Intelligence (ICMI),1-5,Unknown,2020d11025b6-9660-45df-b13a-555e3ff4ceca,2024,2024-04-13,"B. P. DeJong, Ernur Karadoğan","1950269, 2682409",https://www.semanticscholar.org/paper/0045c28beeb2a87f6799d8a45483b3ce87367ea6,"Computer Science, Engineering",1950269,['Conference'],0.0,21.0
00460ea4a5c5b721eea657fd4e17c041752bdec8,10.1145/3386052.3386077,Identification of the Association between Hepatitis B Virus and Liver Cancer using Machine Learning Approaches based on Amino Acid,,"International Conference Bioscience, Biochemistry and Bioinformatics",conference,c1a741b4-d5a6-4f2f-8701-9191c4e3591d,"Proceedings of the 2020 10th International Conference on Bioscience, Biochemistry and Bioinformatics",Unknown,Unknown,2016c1a741b4-d5a6-4f2f-8701-9191c4e3591d,2020,2020-01-19,Z. Cao,2113998995,https://www.semanticscholar.org/paper/00460ea4a5c5b721eea657fd4e17c041752bdec8,"Biology, Computer Science, Medicine",2113998995,"['JournalArticle', 'Book']",3.0,21.0
00469933548cf84db1f045cda13a322ab88eb378,10.1109/FIE.2013.6684873,Development of an automated manufacturing course with lab for undergraduates,,Frontiers in Education Conference,conference,a88140cf-3ca8-46c2-b1f7-446f137cf336,2013 IEEE Frontiers in Education Conference (FIE),496-501,Unknown,2009a88140cf-3ca8-46c2-b1f7-446f137cf336,2013,2013-10-01,D. Munro,2070688474,https://www.semanticscholar.org/paper/00469933548cf84db1f045cda13a322ab88eb378,"Computer Science, Engineering",2070688474,"['JournalArticle', 'Conference']",6.0,7.0
0047110e62edb20e946f6d4e498e2506066c67ad,10.1109/COMPSAC48688.2020.00-93,Unification of Machine Learning Features,,Annual International Computer Software and Applications Conference,conference,e574da12-4e4c-4b78-a203-ae3719c0c4f7,"2020 IEEE 44th Annual Computers, Software, and Applications Conference (COMPSAC)",1201-1205,Unknown,2016e574da12-4e4c-4b78-a203-ae3719c0c4f7,2020,2020-07-01,Jayesh Patel,31933741,https://www.semanticscholar.org/paper/0047110e62edb20e946f6d4e498e2506066c67ad,Computer Science,31933741,"['JournalArticle', 'Conference']",8.0,18.0
00475e45e3a5a5e0fbb03d6fafd9ee4e728861b6,10.1145/3375462.3375486,Constructing and predicting school advice for academic achievement: a comparison of item response theory and machine learning techniques,,International Conference on Learning Analytics and Knowledge,conference,044da3ee-0859-4414-b130-ace3e194e772,Proceedings of the Tenth International Conference on Learning Analytics & Knowledge,Unknown,Unknown,2016044da3ee-0859-4414-b130-ace3e194e772,2020,2020-03-13,"Koen Niemeijer, R. Feskens, G. Krempl, J. Koops, Matthieu J. S. Brinkhuis","2282918190, 5326406, 1733347, 1410587004, 47369965",https://www.semanticscholar.org/paper/00475e45e3a5a5e0fbb03d6fafd9ee4e728861b6,"Computer Science, Education",2282918190,"['JournalArticle', 'Book']",7.0,34.0
0048236fb4a2cb10fc0640cbbf0fe2a87349ce72,10.1109/CCNC.2016.7444820,AirDraw: Leveraging smart watch motion sensors for mobile human computer interactions,,Consumer Communications and Networking Conference,conference,7cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,2016 13th IEEE Annual Consumer Communications & Networking Conference (CCNC),442-446,Unknown,20127cd7bf33-3c9a-4b3f-8b1a-177673c6ca73,2016,2016-03-31,"Danial Moazen, Seyed Sajjadi, A. Nahapetian","2082057310, 113002914, 144416264",https://www.semanticscholar.org/paper/0048236fb4a2cb10fc0640cbbf0fe2a87349ce72,"Computer Science, Mathematics",2082057310,"['JournalArticle', 'Conference']",39.0,13.0
0048cb4bb4a571958ae598afee155cf6a23b765a,10.1109/ICCSAI53272.2021.9609748,Explainable Supervised Method for Genetics Ancestry Estimation,,International Conference on Computer Science and Artificial Intelligence,conference,6bbd7892-a24b-48fc-b52d-c91cdb1bac13,2021 1st International Conference on Computer Science and Artificial Intelligence (ICCSAI),422-426,1,20176bbd7892-a24b-48fc-b52d-c91cdb1bac13,2021,2021-10-28,"A. Budiarto, Bens Pardamean","35514304, 2948465",https://www.semanticscholar.org/paper/0048cb4bb4a571958ae598afee155cf6a23b765a,"Biology, Computer Science",35514304,['Conference'],2.0,29.0
004942e3402c0e267190640edc9e54dc2fba73cf,10.1145/3386052.3386060,Using Multiple Machine Learning Algorithms for Cancer Prognosis in Lung Adenocarcinoma,,"International Conference Bioscience, Biochemistry and Bioinformatics",conference,c1a741b4-d5a6-4f2f-8701-9191c4e3591d,"Proceedings of the 2020 10th International Conference on Bioscience, Biochemistry and Bioinformatics",Unknown,Unknown,2016c1a741b4-d5a6-4f2f-8701-9191c4e3591d,2020,2020-01-19,"Le Wei, W. Wen, Zhou Fang","2217699710, 1710599392, 2072876354",https://www.semanticscholar.org/paper/004942e3402c0e267190640edc9e54dc2fba73cf,"Computer Science, Medicine",2217699710,"['JournalArticle', 'Book']",0.0,14.0
004a654d18049a2354d489ffbfd465148519f068,10.1109/ICCSC62048.2024.10830429,Armor Guard: Revolutionizing Motorcycle Safety with Smart Helmet,,IEEE International Conference on Circuits and Systems for Communications,conference,f49c28f8-195e-44cd-94be-23a1664c0183,"2024 International Conference on Computing, Sciences and Communications (ICCSC)",1-6,Unknown,2020f49c28f8-195e-44cd-94be-23a1664c0183,2024,2024-10-24,"S.B. Abitha, R. Santhoshi, B. B. Sangameswaran, K. Shivashanker, S. Balakrishnan, Tharun V","2297381795, 2305882690, 2281353915, 2340238891, 2340238552, 2297381314",https://www.semanticscholar.org/paper/004a654d18049a2354d489ffbfd465148519f068,"Engineering, Environmental Science",2297381795,['Conference'],0.0,11.0
