DOI,Field_ID
201710.1109/ICASSP39728.2021.9414785,1
201710.1109/ICASSP39728.2021.9414785,3
10.3390/s23063251,4
10.3390/s23063251,1
10.3390/s23063251,3
202210.3390/s23063251,4
202210.3390/s23063251,1
202210.3390/s23063251,3
202110.3390/s23063251,4
202110.3390/s23063251,1
202110.3390/s23063251,3
202010.3390/s23063251,4
202010.3390/s23063251,1
202010.3390/s23063251,3
201910.3390/s23063251,4
201910.3390/s23063251,1
201910.3390/s23063251,3
10.1007/s00586-022-07238-3,4
10.1007/s00586-022-07238-3,1
202110.1007/s00586-022-07238-3,4
202110.1007/s00586-022-07238-3,1
202010.1007/s00586-022-07238-3,4
202010.1007/s00586-022-07238-3,1
10.1021/acs.jcim.3c00032,9
10.1021/acs.jcim.3c00032,4
10.1021/acs.jcim.3c00032,3
202110.1021/acs.jcim.3c00032,9
202110.1021/acs.jcim.3c00032,4
202110.1021/acs.jcim.3c00032,3
202010.1021/acs.jcim.3c00032,9
202010.1021/acs.jcim.3c00032,4
202010.1021/acs.jcim.3c00032,3
10.1109/ICROM.2015.7367857,11
10.1109/ICROM.2015.7367857,3
201410.1109/ICROM.2015.7367857,11
201410.1109/ICROM.2015.7367857,3
201310.1109/ICROM.2015.7367857,11
201310.1109/ICROM.2015.7367857,3
201210.1109/ICROM.2015.7367857,11
201210.1109/ICROM.2015.7367857,3
201110.1109/ICROM.2015.7367857,11
201110.1109/ICROM.2015.7367857,3
10.1109/icces54183.2022.9835777,3
202110.1109/icces54183.2022.9835777,3
202010.1109/icces54183.2022.9835777,3
201910.1109/icces54183.2022.9835777,3
201810.1109/icces54183.2022.9835777,3
10.1109/LWC.2024.3377275,1
10.1109/LWC.2024.3377275,3
202310.1109/LWC.2024.3377275,1
202310.1109/LWC.2024.3377275,3
202210.1109/LWC.2024.3377275,1
202210.1109/LWC.2024.3377275,3
10.1007/s11356-023-28466-0,4
10.1007/s11356-023-28466-0,2
10.1007/s11356-023-28466-0,1
10.1007/s11356-023-28466-0,3
202210.1007/s11356-023-28466-0,4
202210.1007/s11356-023-28466-0,2
202210.1007/s11356-023-28466-0,1
202210.1007/s11356-023-28466-0,3
202110.1007/s11356-023-28466-0,4
202110.1007/s11356-023-28466-0,2
202110.1007/s11356-023-28466-0,1
202110.1007/s11356-023-28466-0,3
10.3390/genes14091695,4
10.3390/genes14091695,15
202210.3390/genes14091695,4
202210.3390/genes14091695,15
202110.3390/genes14091695,4
202110.3390/genes14091695,15
10.22399/ijcesen.686,1
10.22399/ijcesen.686,2
10.22399/ijcesen.686,3
202310.22399/ijcesen.686,1
202310.22399/ijcesen.686,2
202310.22399/ijcesen.686,3
202210.22399/ijcesen.686,1
202210.22399/ijcesen.686,2
202210.22399/ijcesen.686,3
10.1109/ICDT61202.2024.10489086,4
10.1109/ICDT61202.2024.10489086,3
202310.1109/ICDT61202.2024.10489086,4
202310.1109/ICDT61202.2024.10489086,3
202210.1109/ICDT61202.2024.10489086,4
202210.1109/ICDT61202.2024.10489086,3
202110.1109/ICDT61202.2024.10489086,4
202110.1109/ICDT61202.2024.10489086,3
202010.1109/ICDT61202.2024.10489086,4
202010.1109/ICDT61202.2024.10489086,3
10.3390/rs14112676,14
10.3390/rs14112676,1
10.3390/rs14112676,2
10.3390/rs14112676,3
202110.3390/rs14112676,14
202110.3390/rs14112676,1
202110.3390/rs14112676,2
202110.3390/rs14112676,3
202010.3390/rs14112676,14
202010.3390/rs14112676,1
202010.3390/rs14112676,2
202010.3390/rs14112676,3
10.1109/HOST49136.2021.9702287,1
10.1109/HOST49136.2021.9702287,3
202010.1109/HOST49136.2021.9702287,1
202010.1109/HOST49136.2021.9702287,3
201910.1109/HOST49136.2021.9702287,1
201910.1109/HOST49136.2021.9702287,3
201810.1109/HOST49136.2021.9702287,1
201810.1109/HOST49136.2021.9702287,3
201710.1109/HOST49136.2021.9702287,1
201710.1109/HOST49136.2021.9702287,3
10.1038/s41598-024-61443-2,4
10.1038/s41598-024-61443-2,1
10.1038/s41598-024-61443-2,3
202310.1038/s41598-024-61443-2,4
202310.1038/s41598-024-61443-2,1
202310.1038/s41598-024-61443-2,3
202210.1038/s41598-024-61443-2,4
202210.1038/s41598-024-61443-2,1
202210.1038/s41598-024-61443-2,3
10.1109/ICCUBEA.2018.8697458,1
10.1109/ICCUBEA.2018.8697458,3
201710.1109/ICCUBEA.2018.8697458,1
201710.1109/ICCUBEA.2018.8697458,3
201610.1109/ICCUBEA.2018.8697458,1
201610.1109/ICCUBEA.2018.8697458,3
201510.1109/ICCUBEA.2018.8697458,1
201510.1109/ICCUBEA.2018.8697458,3
201410.1109/ICCUBEA.2018.8697458,1
201410.1109/ICCUBEA.2018.8697458,3
10.1007/s11356-024-35529-3,4
10.1007/s11356-024-35529-3,2
10.1007/s11356-024-35529-3,1
202310.1007/s11356-024-35529-3,4
202310.1007/s11356-024-35529-3,2
202310.1007/s11356-024-35529-3,1
202210.1007/s11356-024-35529-3,4
202210.1007/s11356-024-35529-3,2
202210.1007/s11356-024-35529-3,1
10.1109/IJCNN48605.2020.9207724,3
201910.1109/IJCNN48605.2020.9207724,3
201810.1109/IJCNN48605.2020.9207724,3
201710.1109/IJCNN48605.2020.9207724,3
201610.1109/IJCNN48605.2020.9207724,3
10.1109/ISIT50566.2022.9834691,11
10.1109/ISIT50566.2022.9834691,3
202010.1109/ISIT50566.2022.9834691,11
202010.1109/ISIT50566.2022.9834691,3
201910.1109/ISIT50566.2022.9834691,11
201910.1109/ISIT50566.2022.9834691,3
201810.1109/ISIT50566.2022.9834691,11
201810.1109/ISIT50566.2022.9834691,3
201710.1109/ISIT50566.2022.9834691,11
201710.1109/ISIT50566.2022.9834691,3
10.1145/3383972.3384020,3
201910.1145/3383972.3384020,3
201810.1145/3383972.3384020,3
201710.1145/3383972.3384020,3
201610.1145/3383972.3384020,3
10.1109/JSEN.2022.3227099,1
10.1109/JSEN.2022.3227099,3
202210.1109/JSEN.2022.3227099,1
202210.1109/JSEN.2022.3227099,3
202110.1109/JSEN.2022.3227099,1
202110.1109/JSEN.2022.3227099,3
10.2139/ssrn.4778198,3
202310.2139/ssrn.4778198,3
202210.2139/ssrn.4778198,3
10.3390/foods13071037,4
10.3390/foods13071037,15
202310.3390/foods13071037,4
202310.3390/foods13071037,15
202210.3390/foods13071037,4
202210.3390/foods13071037,15
10.1109/ICLO59702.2024.10624371,4
10.1109/ICLO59702.2024.10624371,1
202310.1109/ICLO59702.2024.10624371,4
202310.1109/ICLO59702.2024.10624371,1
202210.1109/ICLO59702.2024.10624371,4
202210.1109/ICLO59702.2024.10624371,1
202110.1109/ICLO59702.2024.10624371,4
202110.1109/ICLO59702.2024.10624371,1
202010.1109/ICLO59702.2024.10624371,4
202010.1109/ICLO59702.2024.10624371,1
10.1109/TNSRE.2019.2956487,4
10.1109/TNSRE.2019.2956487,1
10.1109/TNSRE.2019.2956487,3
201810.1109/TNSRE.2019.2956487,4
201810.1109/TNSRE.2019.2956487,1
201810.1109/TNSRE.2019.2956487,3
201710.1109/TNSRE.2019.2956487,4
201710.1109/TNSRE.2019.2956487,1
201710.1109/TNSRE.2019.2956487,3
10.1192/bjo.2024.440,4
10.1192/bjo.2024.440,3
202310.1192/bjo.2024.440,4
202310.1192/bjo.2024.440,3
202210.1192/bjo.2024.440,4
202210.1192/bjo.2024.440,3
10.14569/ijacsa.2024.0150542,3
202310.14569/ijacsa.2024.0150542,3
202210.14569/ijacsa.2024.0150542,3
10.5626/jcse.2010.4.2.110,3
200910.5626/jcse.2010.4.2.110,3
200810.5626/jcse.2010.4.2.110,3
10.1007/s13042-022-01553-3,4
10.1007/s13042-022-01553-3,20
10.1007/s13042-022-01553-3,3
202010.1007/s13042-022-01553-3,4
202010.1007/s13042-022-01553-3,20
202010.1007/s13042-022-01553-3,3
201910.1007/s13042-022-01553-3,4
201910.1007/s13042-022-01553-3,20
201910.1007/s13042-022-01553-3,3
10.1210/clinem/dgae579,4
10.1210/clinem/dgae579,3
202310.1210/clinem/dgae579,4
202310.1210/clinem/dgae579,3
202210.1210/clinem/dgae579,4
202210.1210/clinem/dgae579,3
10.1155/2021/7577349,15
10.1155/2021/7577349,3
202010.1155/2021/7577349,15
202010.1155/2021/7577349,3
201910.1155/2021/7577349,15
201910.1155/2021/7577349,3
10.1007/s11042-020-09639-2,3
201910.1007/s11042-020-09639-2,3
201810.1007/s11042-020-09639-2,3
10.5468/ogs.21234,4
10.5468/ogs.21234,3
202010.5468/ogs.21234,4
202010.5468/ogs.21234,3
201910.5468/ogs.21234,4
201910.5468/ogs.21234,3
10.35940/ijeat.a1023.1091s19,3
201810.35940/ijeat.a1023.1091s19,3
201710.35940/ijeat.a1023.1091s19,3
10.1016/S0735-1097(19)31978-3,4
10.1016/S0735-1097(19)31978-3,3
201810.1016/S0735-1097(19)31978-3,4
201810.1016/S0735-1097(19)31978-3,3
201710.1016/S0735-1097(19)31978-3,4
201710.1016/S0735-1097(19)31978-3,3
10.1039/d4cp04185b,4
10.1039/d4cp04185b,6
10.1039/d4cp04185b,13
10.1039/d4cp04185b,3
202410.1039/d4cp04185b,4
202410.1039/d4cp04185b,6
202410.1039/d4cp04185b,13
202410.1039/d4cp04185b,3
202310.1039/d4cp04185b,4
202310.1039/d4cp04185b,6
202310.1039/d4cp04185b,13
202310.1039/d4cp04185b,3
10.2139/ssrn.4289349,12
10.2139/ssrn.4289349,3
202010.2139/ssrn.4289349,12
202010.2139/ssrn.4289349,3
201910.2139/ssrn.4289349,12
201910.2139/ssrn.4289349,3
10.1016/j.compag.2025.110317,15
10.1016/j.compag.2025.110317,3
202410.1016/j.compag.2025.110317,15
202410.1016/j.compag.2025.110317,3
202310.1016/j.compag.2025.110317,15
202310.1016/j.compag.2025.110317,3
10.1080/00051144.2023.2225344,3
202210.1080/00051144.2023.2225344,3
202110.1080/00051144.2023.2225344,3
10.1021/acs.jctc.2c00254,4
10.1021/acs.jctc.2c00254,7
10.1021/acs.jctc.2c00254,3
202110.1021/acs.jctc.2c00254,4
202110.1021/acs.jctc.2c00254,7
202110.1021/acs.jctc.2c00254,3
202010.1021/acs.jctc.2c00254,4
202010.1021/acs.jctc.2c00254,7
202010.1021/acs.jctc.2c00254,3
10.1007/s40846-022-00758-9,4
10.1007/s40846-022-00758-9,3
202110.1007/s40846-022-00758-9,4
202110.1007/s40846-022-00758-9,3
202010.1007/s40846-022-00758-9,4
202010.1007/s40846-022-00758-9,3
10.5194/amt-15-7211-2022,1
10.5194/amt-15-7211-2022,2
10.5194/amt-15-7211-2022,3
202110.5194/amt-15-7211-2022,1
202110.5194/amt-15-7211-2022,2
202110.5194/amt-15-7211-2022,3
202010.5194/amt-15-7211-2022,1
202010.5194/amt-15-7211-2022,2
202010.5194/amt-15-7211-2022,3
10.3390/app13095737,3
202210.3390/app13095737,3
202110.3390/app13095737,3
10.3389/fpls.2023.1057733,4
10.3389/fpls.2023.1057733,2
10.3389/fpls.2023.1057733,15
10.3389/fpls.2023.1057733,3
202210.3389/fpls.2023.1057733,4
202210.3389/fpls.2023.1057733,2
202210.3389/fpls.2023.1057733,15
202210.3389/fpls.2023.1057733,3
202110.3389/fpls.2023.1057733,4
202110.3389/fpls.2023.1057733,2
202110.3389/fpls.2023.1057733,15
202110.3389/fpls.2023.1057733,3
10.30574/wjarr.2024.21.1.0121,10
10.30574/wjarr.2024.21.1.0121,17
10.30574/wjarr.2024.21.1.0121,4
202310.30574/wjarr.2024.21.1.0121,10
202310.30574/wjarr.2024.21.1.0121,17
202310.30574/wjarr.2024.21.1.0121,4
202210.30574/wjarr.2024.21.1.0121,10
202210.30574/wjarr.2024.21.1.0121,17
202210.30574/wjarr.2024.21.1.0121,4
10.1561/0400000042,11
10.1561/0400000042,3
201310.1561/0400000042,11
201310.1561/0400000042,3
201210.1561/0400000042,11
201210.1561/0400000042,3
10.1007/s11263-008-0127-7,3
200710.1007/s11263-008-0127-7,3
200610.1007/s11263-008-0127-7,3
10.1109/ACCESS.2021.3115434,4
10.1109/ACCESS.2021.3115434,1
10.1109/ACCESS.2021.3115434,3
202010.1109/ACCESS.2021.3115434,4
202010.1109/ACCESS.2021.3115434,1
202010.1109/ACCESS.2021.3115434,3
201910.1109/ACCESS.2021.3115434,4
201910.1109/ACCESS.2021.3115434,1
201910.1109/ACCESS.2021.3115434,3
10.3389/fonc.2023.1160383,4
10.3389/fonc.2023.1160383,3
202210.3389/fonc.2023.1160383,4
202210.3389/fonc.2023.1160383,3
202110.3389/fonc.2023.1160383,4
202110.3389/fonc.2023.1160383,3
10.1007/s12665-020-08907-6,14
10.1007/s12665-020-08907-6,1
10.1007/s12665-020-08907-6,2
201910.1007/s12665-020-08907-6,14
201910.1007/s12665-020-08907-6,1
201910.1007/s12665-020-08907-6,2
201810.1007/s12665-020-08907-6,14
201810.1007/s12665-020-08907-6,1
201810.1007/s12665-020-08907-6,2
10.1177/01436244241279738,1
10.1177/01436244241279738,2
10.1177/01436244241279738,3
202310.1177/01436244241279738,1
202310.1177/01436244241279738,2
202310.1177/01436244241279738,3
202210.1177/01436244241279738,1
202210.1177/01436244241279738,2
202210.1177/01436244241279738,3
10.1109/ICHI52183.2021.00037,4
10.1109/ICHI52183.2021.00037,3
202010.1109/ICHI52183.2021.00037,4
202010.1109/ICHI52183.2021.00037,3
201910.1109/ICHI52183.2021.00037,4
201910.1109/ICHI52183.2021.00037,3
201810.1109/ICHI52183.2021.00037,4
201810.1109/ICHI52183.2021.00037,3
201710.1109/ICHI52183.2021.00037,4
201710.1109/ICHI52183.2021.00037,3
10.3390/en16020890,1
10.3390/en16020890,2
10.3390/en16020890,3
202210.3390/en16020890,1
202210.3390/en16020890,2
202210.3390/en16020890,3
202110.3390/en16020890,1
202110.3390/en16020890,2
202110.3390/en16020890,3
10.1360/N972018-01068,1
10.1360/N972018-01068,6
10.1360/N972018-01068,13
201810.1360/N972018-01068,1
201810.1360/N972018-01068,6
201810.1360/N972018-01068,13
201710.1360/N972018-01068,1
201710.1360/N972018-01068,6
201710.1360/N972018-01068,13
10.26524/sajet.2022.12.41,4
10.26524/sajet.2022.12.41,3
202110.26524/sajet.2022.12.41,4
202110.26524/sajet.2022.12.41,3
202010.26524/sajet.2022.12.41,4
202010.26524/sajet.2022.12.41,3
10.1109/CcS49175.2020.9231447,8
10.1109/CcS49175.2020.9231447,3
201910.1109/CcS49175.2020.9231447,8
201910.1109/CcS49175.2020.9231447,3
201810.1109/CcS49175.2020.9231447,8
201810.1109/CcS49175.2020.9231447,3
201710.1109/CcS49175.2020.9231447,8
201710.1109/CcS49175.2020.9231447,3
201610.1109/CcS49175.2020.9231447,8
201610.1109/CcS49175.2020.9231447,3
10.1109/ITC44778.2020.9325269,1
10.1109/ITC44778.2020.9325269,3
201910.1109/ITC44778.2020.9325269,1
201910.1109/ITC44778.2020.9325269,3
201810.1109/ITC44778.2020.9325269,1
201810.1109/ITC44778.2020.9325269,3
201710.1109/ITC44778.2020.9325269,1
201710.1109/ITC44778.2020.9325269,3
201610.1109/ITC44778.2020.9325269,1
201610.1109/ITC44778.2020.9325269,3
10.1109/ACCESS.2023.3308446,4
10.1109/ACCESS.2023.3308446,3
202410.1109/ACCESS.2023.3308446,4
202410.1109/ACCESS.2023.3308446,3
202310.1109/ACCESS.2023.3308446,4
202310.1109/ACCESS.2023.3308446,3
10.1016/j.jeem.2020.102398,12
10.1016/j.jeem.2020.102398,16
10.1016/j.jeem.2020.102398,2
201910.1016/j.jeem.2020.102398,12
201910.1016/j.jeem.2020.102398,16
201910.1016/j.jeem.2020.102398,2
201810.1016/j.jeem.2020.102398,12
201810.1016/j.jeem.2020.102398,16
201810.1016/j.jeem.2020.102398,2
10.1186/s12911-023-02354-6,4
10.1186/s12911-023-02354-6,3
202210.1186/s12911-023-02354-6,4
202210.1186/s12911-023-02354-6,3
202110.1186/s12911-023-02354-6,4
202110.1186/s12911-023-02354-6,3
10.1089/neu.2022.0383,4
202210.1089/neu.2022.0383,4
202110.1089/neu.2022.0383,4
10.1530/eje-20-0656,4
201910.1530/eje-20-0656,4
201810.1530/eje-20-0656,4
10.1109/TSP.2017.2757914,11
10.1109/TSP.2017.2757914,3
201510.1109/TSP.2017.2757914,11
201510.1109/TSP.2017.2757914,3
201410.1109/TSP.2017.2757914,11
201410.1109/TSP.2017.2757914,3
10.38124/ijisrt/ijisrt24aug085,1
10.38124/ijisrt/ijisrt24aug085,3
202310.38124/ijisrt/ijisrt24aug085,1
202310.38124/ijisrt/ijisrt24aug085,3
202210.38124/ijisrt/ijisrt24aug085,1
202210.38124/ijisrt/ijisrt24aug085,3
10.1109/SMC54092.2024.10832089,1
10.1109/SMC54092.2024.10832089,3
202310.1109/SMC54092.2024.10832089,1
202310.1109/SMC54092.2024.10832089,3
202210.1109/SMC54092.2024.10832089,1
202210.1109/SMC54092.2024.10832089,3
202110.1109/SMC54092.2024.10832089,1
202110.1109/SMC54092.2024.10832089,3
202010.1109/SMC54092.2024.10832089,1
202010.1109/SMC54092.2024.10832089,3
10.29039/2308-0191-2023-11-4-38-37,12
10.29039/2308-0191-2023-11-4-38-37,1
10.29039/2308-0191-2023-11-4-38-37,3
202210.29039/2308-0191-2023-11-4-38-37,12
202210.29039/2308-0191-2023-11-4-38-37,1
202210.29039/2308-0191-2023-11-4-38-37,3
202110.29039/2308-0191-2023-11-4-38-37,12
202110.29039/2308-0191-2023-11-4-38-37,1
202110.29039/2308-0191-2023-11-4-38-37,3
10.1142/9781848164482_0004,1
10.1142/9781848164482_0004,3
202310.1142/9781848164482_0004,1
202310.1142/9781848164482_0004,3
202210.1142/9781848164482_0004,1
202210.1142/9781848164482_0004,3
10.1101/2023.10.02.560281,9
10.1101/2023.10.02.560281,4
10.1101/2023.10.02.560281,3
202210.1101/2023.10.02.560281,9
202210.1101/2023.10.02.560281,4
202210.1101/2023.10.02.560281,3
202110.1101/2023.10.02.560281,9
202110.1101/2023.10.02.560281,4
202110.1101/2023.10.02.560281,3
10.1155/2022/8404931,10
10.1155/2022/8404931,3
202110.1155/2022/8404931,10
202110.1155/2022/8404931,3
202010.1155/2022/8404931,10
202010.1155/2022/8404931,3
10.56726/irjmets37895,1
10.56726/irjmets37895,3
202210.56726/irjmets37895,1
202210.56726/irjmets37895,3
202110.56726/irjmets37895,1
202110.56726/irjmets37895,3
10.1186/s40644-025-00857-1,4
10.1186/s40644-025-00857-1,1
202410.1186/s40644-025-00857-1,4
202410.1186/s40644-025-00857-1,1
202310.1186/s40644-025-00857-1,4
202310.1186/s40644-025-00857-1,1
10.1007/s10586-018-2462-y,15
10.1007/s10586-018-2462-y,3
201710.1007/s10586-018-2462-y,15
201710.1007/s10586-018-2462-y,3
201610.1007/s10586-018-2462-y,15
201610.1007/s10586-018-2462-y,3
10.1101/790162,9
10.1101/790162,4
10.1101/790162,3
201810.1101/790162,9
201810.1101/790162,4
201810.1101/790162,3
201710.1101/790162,9
201710.1101/790162,4
201710.1101/790162,3
10.1063/5.0180712,13
10.1063/5.0180712,1
202210.1063/5.0180712,13
202210.1063/5.0180712,1
202110.1063/5.0180712,13
202110.1063/5.0180712,1
10.1021/acs.jpca.3c06265,4
10.1021/acs.jpca.3c06265,7
10.1021/acs.jpca.3c06265,3
202310.1021/acs.jpca.3c06265,4
202310.1021/acs.jpca.3c06265,7
202310.1021/acs.jpca.3c06265,3
202210.1021/acs.jpca.3c06265,4
202210.1021/acs.jpca.3c06265,7
202210.1021/acs.jpca.3c06265,3
10.1177/17585732231187124,4
10.1177/17585732231187124,1
202210.1177/17585732231187124,4
202210.1177/17585732231187124,1
202110.1177/17585732231187124,4
202110.1177/17585732231187124,1
10.11591/ijece.v13i6.pp6259-6267,3
202210.11591/ijece.v13i6.pp6259-6267,3
202110.11591/ijece.v13i6.pp6259-6267,3
10.7775/rac.v87.i4.15891,4
201810.7775/rac.v87.i4.15891,4
201710.7775/rac.v87.i4.15891,4
10.1200/jco.2023.41.4_suppl.243,4
202210.1200/jco.2023.41.4_suppl.243,4
202110.1200/jco.2023.41.4_suppl.243,4
10.1080/10255842.2024.2341969,4
10.1080/10255842.2024.2341969,3
202310.1080/10255842.2024.2341969,4
202310.1080/10255842.2024.2341969,3
202210.1080/10255842.2024.2341969,4
202210.1080/10255842.2024.2341969,3
10.1109/TMI.2016.2515021,4
10.1109/TMI.2016.2515021,3
201510.1109/TMI.2016.2515021,4
201510.1109/TMI.2016.2515021,3
201410.1109/TMI.2016.2515021,4
201410.1109/TMI.2016.2515021,3
10.1109/SoutheastCon52093.2024.10500081,1
10.1109/SoutheastCon52093.2024.10500081,3
202310.1109/SoutheastCon52093.2024.10500081,1
202310.1109/SoutheastCon52093.2024.10500081,3
202210.1109/SoutheastCon52093.2024.10500081,1
202210.1109/SoutheastCon52093.2024.10500081,3
202110.1109/SoutheastCon52093.2024.10500081,1
202110.1109/SoutheastCon52093.2024.10500081,3
202010.1109/SoutheastCon52093.2024.10500081,1
202010.1109/SoutheastCon52093.2024.10500081,3
10.1109/CVPR.2005.371,3
200410.1109/CVPR.2005.371,3
200310.1109/CVPR.2005.371,3
200210.1109/CVPR.2005.371,3
200110.1109/CVPR.2005.371,3
10.20965/jaciii.2022.p0722,4
10.20965/jaciii.2022.p0722,1
10.20965/jaciii.2022.p0722,3
202110.20965/jaciii.2022.p0722,4
202110.20965/jaciii.2022.p0722,1
202110.20965/jaciii.2022.p0722,3
202010.20965/jaciii.2022.p0722,4
202010.20965/jaciii.2022.p0722,1
202010.20965/jaciii.2022.p0722,3
10.3389/fgene.2022.1065297,9
10.3389/fgene.2022.1065297,4
202110.3389/fgene.2022.1065297,9
202110.3389/fgene.2022.1065297,4
202010.3389/fgene.2022.1065297,9
202010.3389/fgene.2022.1065297,4
10.23919/INDIACom61295.2024.10499119,3
202310.23919/INDIACom61295.2024.10499119,3
202210.23919/INDIACom61295.2024.10499119,3
202110.23919/INDIACom61295.2024.10499119,3
202010.23919/INDIACom61295.2024.10499119,3
10.1029/2022WR032779,1
10.1029/2022WR032779,2
202310.1029/2022WR032779,1
202310.1029/2022WR032779,2
202210.1029/2022WR032779,1
202210.1029/2022WR032779,2
10.1109/ISSC59246.2023.10162037,4
10.1109/ISSC59246.2023.10162037,3
202210.1109/ISSC59246.2023.10162037,4
202210.1109/ISSC59246.2023.10162037,3
202110.1109/ISSC59246.2023.10162037,4
202110.1109/ISSC59246.2023.10162037,3
202010.1109/ISSC59246.2023.10162037,4
202010.1109/ISSC59246.2023.10162037,3
201910.1109/ISSC59246.2023.10162037,4
201910.1109/ISSC59246.2023.10162037,3
10.1109/JTEHM.2019.2892970,4
10.1109/JTEHM.2019.2892970,3
201610.1109/JTEHM.2019.2892970,4
201610.1109/JTEHM.2019.2892970,3
201510.1109/JTEHM.2019.2892970,4
201510.1109/JTEHM.2019.2892970,3
10.3390/a15090333,3
202110.3390/a15090333,3
202010.3390/a15090333,3
10.1515/nanoph-2024-0100,4
10.1515/nanoph-2024-0100,6
10.1515/nanoph-2024-0100,13
10.1515/nanoph-2024-0100,1
202310.1515/nanoph-2024-0100,4
202310.1515/nanoph-2024-0100,6
202310.1515/nanoph-2024-0100,13
202310.1515/nanoph-2024-0100,1
202210.1515/nanoph-2024-0100,4
202210.1515/nanoph-2024-0100,6
202210.1515/nanoph-2024-0100,13
202210.1515/nanoph-2024-0100,1
10.1186/s13321-019-0381-4,4
10.1186/s13321-019-0381-4,7
10.1186/s13321-019-0381-4,6
10.1186/s13321-019-0381-4,3
201810.1186/s13321-019-0381-4,4
201810.1186/s13321-019-0381-4,7
201810.1186/s13321-019-0381-4,6
201810.1186/s13321-019-0381-4,3
201710.1186/s13321-019-0381-4,4
201710.1186/s13321-019-0381-4,7
201710.1186/s13321-019-0381-4,6
201710.1186/s13321-019-0381-4,3
10.1080/02699052.2022.2034945,4
202110.1080/02699052.2022.2034945,4
202010.1080/02699052.2022.2034945,4
10.1016/j.nucengdes.2024.113617,1
10.1016/j.nucengdes.2024.113617,13
202310.1016/j.nucengdes.2024.113617,1
202310.1016/j.nucengdes.2024.113617,13
202210.1016/j.nucengdes.2024.113617,1
202210.1016/j.nucengdes.2024.113617,13
10.1002/aisy.202400052,4
10.1002/aisy.202400052,1
10.1002/aisy.202400052,3
202310.1002/aisy.202400052,4
202310.1002/aisy.202400052,1
202310.1002/aisy.202400052,3
202210.1002/aisy.202400052,4
202210.1002/aisy.202400052,1
202210.1002/aisy.202400052,3
10.1140/epjds/s13688-016-0095-z,17
10.1140/epjds/s13688-016-0095-z,3
201510.1140/epjds/s13688-016-0095-z,17
201510.1140/epjds/s13688-016-0095-z,3
201410.1140/epjds/s13688-016-0095-z,17
201410.1140/epjds/s13688-016-0095-z,3
10.1109/ICCCNT56998.2023.10308393,20
10.1109/ICCCNT56998.2023.10308393,3
202210.1109/ICCCNT56998.2023.10308393,20
202210.1109/ICCCNT56998.2023.10308393,3
202110.1109/ICCCNT56998.2023.10308393,20
202110.1109/ICCCNT56998.2023.10308393,3
202010.1109/ICCCNT56998.2023.10308393,20
202010.1109/ICCCNT56998.2023.10308393,3
201910.1109/ICCCNT56998.2023.10308393,20
201910.1109/ICCCNT56998.2023.10308393,3
10.54565/jphcfum.1500546,4
10.54565/jphcfum.1500546,1
10.54565/jphcfum.1500546,3
202310.54565/jphcfum.1500546,4
202310.54565/jphcfum.1500546,1
202310.54565/jphcfum.1500546,3
202210.54565/jphcfum.1500546,4
202210.54565/jphcfum.1500546,1
202210.54565/jphcfum.1500546,3
10.1109/TCSS.2022.3219256,4
10.1109/TCSS.2022.3219256,3
202210.1109/TCSS.2022.3219256,4
202210.1109/TCSS.2022.3219256,3
202110.1109/TCSS.2022.3219256,4
202110.1109/TCSS.2022.3219256,3
10.3390/pharmaceutics15082112,4
10.3390/pharmaceutics15082112,3
202210.3390/pharmaceutics15082112,4
202210.3390/pharmaceutics15082112,3
202110.3390/pharmaceutics15082112,4
202110.3390/pharmaceutics15082112,3
10.1371/journal.pone.0177866,9
10.1371/journal.pone.0177866,4
10.1371/journal.pone.0177866,13
10.1371/journal.pone.0177866,3
201610.1371/journal.pone.0177866,9
201610.1371/journal.pone.0177866,4
201610.1371/journal.pone.0177866,13
201610.1371/journal.pone.0177866,3
201510.1371/journal.pone.0177866,9
201510.1371/journal.pone.0177866,4
201510.1371/journal.pone.0177866,13
201510.1371/journal.pone.0177866,3
10.2147/JIR.S386714,4
10.2147/JIR.S386714,3
202110.2147/JIR.S386714,4
202110.2147/JIR.S386714,3
202010.2147/JIR.S386714,4
202010.2147/JIR.S386714,3
10.1186/s13034-022-00554-y,4
10.1186/s13034-022-00554-y,5
202210.1186/s13034-022-00554-y,4
202210.1186/s13034-022-00554-y,5
202110.1186/s13034-022-00554-y,4
202110.1186/s13034-022-00554-y,5
10.1134/S1054661817010047,11
10.1134/S1054661817010047,3
201610.1134/S1054661817010047,11
201610.1134/S1054661817010047,3
201510.1134/S1054661817010047,11
201510.1134/S1054661817010047,3
10.1109/SmartGridComm52983.2022.9961010,1
10.1109/SmartGridComm52983.2022.9961010,3
202110.1109/SmartGridComm52983.2022.9961010,1
202110.1109/SmartGridComm52983.2022.9961010,3
202010.1109/SmartGridComm52983.2022.9961010,1
202010.1109/SmartGridComm52983.2022.9961010,3
201910.1109/SmartGridComm52983.2022.9961010,1
201910.1109/SmartGridComm52983.2022.9961010,3
201810.1109/SmartGridComm52983.2022.9961010,1
201810.1109/SmartGridComm52983.2022.9961010,3
10.1002/minf.201900028,9
10.1002/minf.201900028,4
10.1002/minf.201900028,3
201810.1002/minf.201900028,9
201810.1002/minf.201900028,4
201810.1002/minf.201900028,3
201710.1002/minf.201900028,9
201710.1002/minf.201900028,4
201710.1002/minf.201900028,3
10.1002/minf.201400122,4
