ID,Name,issn,url
Unknown,IEEE Internet of Things Journal,2327-4662,https://www.ieee.org/membership-catalog/productdetail/showProductDetailPage.html?product=PER288-ELE
Unknown,Machine Learning with Applications,2666-8270,https://www.journals.elsevier.com/machine-learning-with-applications
Unknown,IEEE Journal on Selected Topics in Signal Processing,1932-4553,http://ieeexplore.ieee.org/servlet/opac?punumber=4200690
Unknown,Computers & electrical engineering,0045-7906,https://www.journals.elsevier.com/computers-and-electrical-engineering
Unknown,Pervasive and Mobile Computing,1574-1192,http://www.elsevier.com/locate/pmc
Unknown,Computational and Mathematical Methods in Medicine,1748-670X,https://www.hindawi.com/journals/cmmm/
Unknown,Cancers,2072-6694,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-154879
Unknown,Critical Care Medicine,0090-3493,http://www.ccmjournal.com/
Unknown,Journal of Palliative Medicine,1557-7740,http://www.liebertonline.com/loi/jpm
Unknown,Journal of general internal medicine,0884-8734,https://www.springer.com/medicine/internal/journal/11606
Unknown,The Lancet Oncology,1470-2045,http://www.elsevier.com/wps/find/journaldescription.cws_home/621215/description#description
Unknown,Journal of Clinical Oncology,0732-183X,https://ascopubs.org/loi/jco
Unknown,IEEE Transactions on Dependable and Secure Computing,1545-5971,http://ieeexplore.ieee.org/servlet/opac?punumber=8858
Unknown,IEEE Transactions on Reliability,0018-9529,http://ieeexplore.ieee.org/servlet/opac?punumber=24
Unknown,Information and Software Technology,0950-5849,http://www.elsevier.com/wps/find/journaldescription.cws_home/525444/description#description
Unknown,Annals of Mathematics and Artificial Intelligence,1012-2443,https://www.springer.com/computer/ai/journal/10472
Unknown,Annual Review of Plant Biology,1543-5008,https://www.annualreviews.org/journal/arplant
Unknown,Chinese Journal of Mechanical Engineering,1000-9345,https://link.springer.com/journal/10033
Unknown,Aerospace Science and Technology,1270-9638,http://www.elsevier.com/wps/find/journaldescription.cws_home/600735/description#description
Unknown,Journal of Infrastructure Intelligence and Resilience,2772-9915,
Unknown,Biomedical Engineering Advances,2667-0992,https://www.journals.elsevier.com/biomedical-engineering-advances
Unknown,Advances in Engineering Software,0965-9978,http://www.elsevier.com/wps/find/journaldescription.cws_home/422911/description#description
Unknown,Progress in neurobiology,0555-4047,http://www.elsevier.com/wps/find/journaldescription.cws_home/412/description#description
Unknown,Frontiers in Molecular Neuroscience,1662-5099,https://www.frontiersin.org/journals/molecular-neuroscience
Unknown,Frontiers in Neuroscience,1662-453X,https://www.frontiersin.org/journals/neuroscience
Unknown,Neuron,0896-6273,https://www.cell.com/neuron/home
Unknown,Frontiers in Pediatrics,2296-2360,https://www.frontiersin.org/journals/pediatrics
Unknown,Automation in Construction,0926-5805,http://www.elsevier.com/wps/find/journaldescription.cws_home/523112/description#description
Unknown,Advanced Engineering Informatics,1474-0346,http://www.elsevier.com/wps/find/journaldescription.cws_home/622240/description#description
Unknown,International Journal of Emerging Technology and Advanced Engineering,2250-2459,http://www.ijetae.com/
Unknown,Buildings,0007-3725,https://www.buildings.com/
Unknown,Frontiers in Built Environment,2297-3362,https://www.frontiersin.org/journals/built-environment
Unknown,Journal of Management in Engineering,0742-597X,https://ascelibrary.org/journal/jmenea
Unknown,Journal of Information Technology in Construction,1874-4753,https://www.itcon.org/
Unknown,Data in Brief,2352-3409,https://www.journals.elsevier.com/data-in-brief
Unknown,Research Synthesis Methods,1759-2879,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1759-2887
Unknown,BMC Medical Informatics and Decision Making,1472-6947,http://www.biomedcentral.com/bmcmedinformdecismak/
Unknown,International Journal of Applied and Basic Medical Research,2229-516X,http://ijabmr.org/
Unknown,PLoS ONE,1932-6203,https://journals.plos.org/plosone/
Unknown,IEEE Geoscience and Remote Sensing Letters,1545-598X,http://ieeexplore.ieee.org/servlet/opac?punumber=8859
Unknown,Frontiers in Earth Science,2296-6463,http://www.frontiersin.org/Earth_Science
Unknown,Engineering applications of artificial intelligence,0952-1976,http://www.sciencedirect.com/science/journal/09521976
Unknown,Journal of Computer Assisted Learning,0266-4909,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2729
Unknown,International Journal of Production Research,0020-7543,http://www.tandfonline.com/loi/tprs20
Unknown,Library Hi Tech News,0741-9058,https://www.emerald.com/insight/publication/issn/0741-9058
Unknown,Japanese Journal of Radiology,1867-1071,http://www.radiology.jp/modules/english/index.php?id=3
Unknown,International Journal of Artificial Intelligence in Education,1560-4292,http://content.iospress.com/journals/international-journal-of-artificial-intelligence-in-education
Unknown,Defence Technology,2214-9147,https://www.journals.elsevier.com/defence-technology/
Unknown,International Journal of Impact Engineering,0734-743X,https://www.journals.elsevier.com/international-journal-of-impact-engineering
Unknown,Shock Waves,0938-1287,https://link.springer.com/journal/193
Unknown,Journal of Hazardous Materials,0304-3894,https://www.journals.elsevier.com/journal-of-hazardous-materials
Unknown,International Journal of Engineering Applied Sciences and Technology,2455-2143,http://ijeast.com/
Unknown,International Journal of Intelligent Systems and Applications,2074-904X,http://www.mecs-press.org/ijisa/
Unknown,Histopathology,0309-0167,http://www.blackwell-synergy.com/member/institutions/issuelist.asp?journal=his
Unknown,Cellular Oncology,1570-5870,https://www.hindawi.com/journals/acp/
Unknown,Journal of Cancer Research and Clinical Oncology,0171-5216,https://www.springer.com/medicine/oncology/journal/432
Unknown,Nature Network Boston,1744-7933,https://www.nature.com/nature/articles?code=archive_news
Unknown,Journal of Hematology & Oncology,1756-8722,http://www.jhoonline.org/
Unknown,Frontiers in Cell and Developmental Biology,2296-634X,http://www.frontiersin.org/cell_and_developmental_biology
Unknown,Journal of Personalized Medicine,2075-4426,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-225205
Unknown,Lipids in Health and Disease,1476-511X,http://www.lipidworld.com/
Unknown,ACS Central Science,2374-7943,https://pubs.acs.org/journal/acscii
Unknown,Journal of the American Chemical Society,0002-7863,https://pubs.acs.org/journal/jacsat
Unknown,Nature,0028-0836,https://www.nature.com/
Unknown,Linguistics and Culture Review,2690-103X,https://lingcure.org/index.php/journal
Unknown,Labour Economics,0927-5371,http://www.elsevier.com/locate/labeco
Unknown,Progress in Neuro-psychopharmacology and Biological Psychiatry,0278-5846,https://www.journals.elsevier.com/progress-in-neuro-psychopharmacology-and-biological-psychiatry
Unknown,Annual Review of Clinical Psychology,1548-5943,https://www.annualreviews.org/journal/clinpsy
Unknown,Lancet psychiatry,2215-0366,https://www.sciencedirect.com/journal/the-lancet-psychiatry
Unknown,Hepatic Medicine : Evidence and Research,1179-1535,https://www.dovepress.com/hepatic-medicine-evidence-and-research-journal
Unknown,Journal of Racial and Ethnic Health Disparities,2196-8837,https://link.springer.com/journal/40615
Unknown,American Journal of Obstetrics and Gynecology,0002-9378,http://www.harcourthealth.com/scripts/om.dll/serve?action=searchDB&id=ob&searchDBfor=home
Unknown,European Radiology,0938-7994,https://www.springer.com/medicine/radiology/journal/330
Unknown,Reproductive Health,1742-4755,https://www.scielo.br/scielo.php/script_sci_serial/lng_en/pid_0001-3714/nrm_iso
Unknown,American Journal of Perinatology,0735-1631,https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000009
Unknown,Obstetrics and Gynecology,0029-7844,https://journals.lww.com/greenjournal/pages/default.aspx
Unknown,Bioorganic & Medicinal Chemistry Letters,0960-894X,http://www.elsevier.com/wps/find/journaldescription.cws_home/972/description#description
Unknown,Genome Biology,1474-7596,http://genomebiology.com/
Unknown,Journal of Medicinal Chemistry,0022-2623,https://pubs.acs.org/journal/jmcmar
Unknown,Applied Energy,0306-2619,https://www.journals.elsevier.com/applied-energy
Unknown,Journal of Hydrology,0022-1694,http://www.elsevier.com/wps/find/journaldescription.cws_home/503343/description#description
Unknown,Chinese Journal of Chemical Engineering,1004-9541,http://www.sciencedirect.com/science/journal/10049541
Unknown,International Journal of Electrical Power & Energy Systems,0142-0615,http://www.elsevier.com/locate/issn/01420615
Unknown,Hydrology Research,0029-1277,
Unknown,IEEE Transactions on Power Systems,0885-8950,http://ieeexplore.ieee.org/servlet/opac?punumber=59
Unknown,Applied Network Science,2364-8228,https://link.springer.com/journal/41109
Unknown,Sustainable Computing: Informatics and Systems,2210-5379,http://www.journals.elsevier.com/sustainable-computing
Unknown,Renewable & Sustainable Energy Reviews,1364-0321,https://www.journals.elsevier.com/renewable-and-sustainable-energy-reviews/#description
Unknown,IEEE Transactions on Services Computing,1939-1374,http://www.computer.org/tsc
Unknown,Algorithms,1999-4893,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-150910
Unknown,Journal of Cancer,1837-9664,https://www.jcancer.org/
Unknown,Cell Reports Medicine,2666-3791,https://www.cell.com/cell-reports-medicine
Unknown,Tumour Virus Research,2666-6790,https://www.journals.elsevier.com/tumour-virus-research
Unknown,Frontiers in Endocrinology,1664-2392,http://www.frontiersin.org/Endocrinology
Unknown,Children,2227-9067,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-385526
Unknown,International Journal of Behavioral Nutrition and Physical Activity,1479-5868,http://www.pubmedcentral.nih.gov/tocrender.fcgi?journal=243
Unknown,Medicine & Science in Sports & Exercise,0195-9131,http://www.ms-se.com/
Unknown,BMC Public Health,1471-2458,http://www.biomedcentral.com/bmcpublichealth/
Unknown,Neurocomputing,0925-2312,http://www.elsevier.com/locate/neucom
Unknown,BMC Medical Research Methodology,1471-2288,http://www.biomedcentral.com/bmcmedresmethodol/
Unknown,Journal of mathematics,2380-2634,https://link.springer.com/journal/13138
Unknown,Frontiers in Genetics,1664-8021,http://www.frontiersin.org/genetics/
Unknown,The European Physical Journal Plus,2190-5444,https://link.springer.com/journal/13360
Unknown,International Journal of Computing Algorithm,2278-2397,
Unknown,ICT express,2405-8556,https://www.sciencedirect.com/journal/ict-express
Unknown,Molecules,1420-3049,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-165877
Unknown,Patterns,2666-3899,https://www.cell.com/patterns
Unknown,IEEE Transactions on Software Engineering,0098-5589,http://ieeexplore.ieee.org/servlet/opac?punumber=32
Unknown,Electronics,1450-5843,http://www.electronics.etfbl.net/
Unknown,Learning and Individual Differences,1041-6080,http://www.elsevier.com/wps/find/journaldescription.cws_home/620190/description#description
Unknown,International journal of human computer interactions,2180-1347,http://www.cscjournals.org/
Unknown,Nano Energy,2211-2855,https://www.journals.elsevier.com/nano-energy
Unknown,Nature Materials,1476-1122,https://www.nature.com/nmat/
Unknown,ACS Nano,1936-0851,https://pubs.acs.org/journal/ancac3
Unknown,Nature Biomedical Engineering,2157-846X,http://www.nature.com/natbiomedeng/
Unknown,Science Advances,2375-2548,http://www.scienceadvances.org/
Unknown,Symmetry,2073-8994,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-172134
Unknown,Applied Soft Computing,1568-4946,http://www.elsevier.com/wps/find/journaldescription.cws_home/621920/description#description
Unknown,Science,0193-4511,https://www.jstor.org/journal/science
Unknown,Metals and Materials International,1598-9623,http://link.springer.com/journal/12540
Unknown,"Materials technology (New York, N.Y.)",1066-7857,http://www.tandf.co.uk/journals/default.asp
Unknown,International Journal of Quantum Chemistry,0020-7608,http://www3.interscience.wiley.com/cgi-bin/jtoc?ID=29830
Unknown,IEEE Transactions on Instrumentation and Measurement,0018-9456,http://ieeexplore.ieee.org/servlet/opac?punumber=19
Unknown,International Journal for Research in Applied Science and Engineering Technology,2321-9653,https://www.ijraset.com/
Unknown,Astronomy & Astrophysics,2449-2493,https://www.aanda.org/
Unknown,Astrophysical Journal,0004-637X,https://iopscience.iop.org/journal/0004-637X
Unknown,Journal of Physical Chemistry A,1089-5639,https://pubs.acs.org/journal/jpcafh
Unknown,Journal of Physical Chemistry B,1520-5207,https://pubs.acs.org/journal/jpcbfk
Unknown,Journal of Computational Chemistry,0192-8651,http://eu.wiley.com/WileyCDA/WileyTitle/productCd-JCC.html
Unknown,Chirality,0899-0042,http://www3.interscience.wiley.com/cgi-bin/jhome/109567521
Unknown,IEEE Transactions on Automation Science and Engineering,1545-5955,http://ieeexplore.ieee.org/servlet/opac?punumber=8856
Unknown,Frontiers in Neurorobotics,1662-5218,https://www.frontiersin.org/journals/neurorobotics#articles
Unknown,Micromachines,2072-666X,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-165882
Unknown,Multimedia tools and applications,1380-7501,https://www.springer.com/computer/information+systems+and+applications/journal/11042
Unknown,International Research Journal of Modernization in Engineering Technology and Science,2582-5208,
Unknown,Journal of Risk and Financial Management,1911-8066,https://www.mdpi.com/journal/jrfm
Unknown,South asian journal of engineering and technology,2454-9614,http://ishitvtech.in/sajet.html
Unknown,Entropy,1099-4300,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-155606
Unknown,IEEE transactions on neural systems and rehabilitation engineering,1534-4320,http://ieeexplore.ieee.org/servlet/opac?punumber=7333
Unknown,IEEE transactions on fuzzy systems,1063-6706,http://ieeexplore.ieee.org/servlet/opac?punumber=91
Unknown,The Visual Computer,0178-2789,https://link.springer.com/journal/371
Unknown,IEEE Transactions on Mobile Computing,1536-1233,http://ieeexplore.ieee.org/servlet/opac?punumber=7755
Unknown,The spine journal,1529-9430,http://www.sciencedirect.com/science/journal/15299430
Unknown,Obesity,1930-7381,http://www.nature.com/aj/formerly_published.html
Unknown,Neurosurgery,0148-396X,http://www.neurosurgery-online.com/
Unknown,Annals of Thoracic Surgery,0003-4975,http://www.elsevier.com/wps/find/journaldescription.cws_home/505747/description#description
Unknown,Anesthesia and Analgesia,0003-2999,http://gateway.ovid.com/ovidweb.cgi?AN=00000539-000000000-00000&D=ovft&MODE=ovid&PAGE=toc&T=JS
Unknown,Journal of the American College of Cardiology,1790-5257,http://asia.elsevierhealth.com/
Unknown,Journal of Thoracic and Cardiovascular Surgery,0022-5223,http://www.mosby.com/jtcvs
Unknown,American Heart Journal,0002-8703,http://www.clinicalkey.com.au/dura/browse/journalIssue/00028703
Unknown,Kelaniya Journal of Management,2448-9298,https://www.sljol.info/
Unknown,Journal of Water and Climate Change,2040-2244,http://www.iwaponline.com/jwc/
Unknown,Revista de educación,0716-0534,http://www.mineduc.cl/revista/
Unknown,IEEE Transactions on Evolutionary Computation,1089-778X,http://ieeexplore.ieee.org/servlet/opac?punumber=4235
Unknown,Journal of Scheduling,1094-6136,https://link.springer.com/journal/10951
Unknown,Journal of Artificial Intelligence and Technology,2766-8649,
Unknown,Cambridge International Law Journal,2398-9173,https://www.elgaronline.com/view/journals/cilj/cilj-overview.xml
Unknown,Advances in Intelligent Systems and Computing,2194-5365,https://link.springer.com/bookseries/11156
Unknown,IEEE Transactions on Cognitive and Developmental Systems,2379-8920,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=7274989
Unknown,IEEE journal of biomedical and health informatics,2168-2194,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6221020
Unknown,IEEE Journal on Selected Areas in Communications,0733-8716,http://www.comsoc.org/jsac/
Unknown,Stroke,0039-2499,http://stroke.ahajournals.org/
Unknown,Frontiers in Nutrition,2296-861X,https://www.frontiersin.org/journals/nutrition
Unknown,Frontiers in Neurology,1664-2295,https://www.frontiersin.org/journals/neurology
Unknown,Frontiers in Microbiology,1664-302X,http://www.frontiersin.org/cellular_and_infection_microbiology/about
Unknown,Signal Transduction and Targeted Therapy,2059-3635,http://www.nature.com/sigtrans/
Unknown,Mayo Clinic proceedings,0025-6196,http://www.clinicalkey.com.au/dura/browse/journalIssue/00256196
Unknown,Frontiers in Aging Neuroscience,1663-4365,http://www.frontiersin.org/aging_neuroscience
Unknown,Trends in Neurosciences,0166-2236,http://www.cell.com/trends/neurosciences
Unknown,Alzheimer's & Dementia,1552-5260,https://www.alzheimersanddementia.com/
Unknown,Technometrics,0040-1706,http://www.catchword.com/titles/10857117.htm
Unknown,IEEE Transactions on Biomedical Engineering,0018-9294,http://ieeexplore.ieee.org/servlet/opac?punumber=10
Unknown,Journal of Neuroscience Methods,0165-0270,https://www.journals.elsevier.com/journal-of-neuroscience-methods/
Unknown,Water Research,0043-1354,http://www.elsevier.com/wps/find/journaldescription.cws_home/309/description
Unknown,Chemosphere,0045-6535,http://www.elsevier.com/locate/chemosphere
Unknown,Water,2073-4441,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-160269
Unknown,Bioresource Technology,0960-8524,http://www.elsevier.com/wps/find/journaldescription.cws_home/405854/description#description
Unknown,Composite structures,0263-8223,https://www.journals.elsevier.com/composite-structures
Unknown,IEEE Sensors Journal,1530-437X,http://ieeexplore.ieee.org/servlet/opac?punumber=7361
Unknown,Materials,1996-1944,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-164286
Unknown,Energy Technology,2194-4288,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2194-4296/homepage/ProductInformation.html
Unknown,Eastern-European Journal of Enterprise Technologies,1729-3774,http://journals.uran.ua/eejet
Unknown,Journal of Information and Communication Technologies,2047-3168,http://www.jict.co.uk/home
Unknown,Talanta: The International Journal of Pure and Applied Analytical Chemistry,0039-9140,https://www.elsevier.com/locate/inca/525438
Unknown,Physics Letters,0031-9163,http://www.sciencedirect.com/science/journal/00319163
Unknown,Plasma Science and Technology,1009-0630,http://iopscience.iop.org/1009-0630/
Unknown,Information Sciences,0020-0255,http://www.sciencedirect.com/science/journal/00200255
Unknown,International Journal of Data Warehousing and Mining,1548-3924,http://www.idea-group.com/journals/details.asp?id=4291
Unknown,Substance Abuse,0889-7077,http://www.springer.com/psychology/journal/11226?changeHeader
Unknown,Computer,0018-9162,http://www.computer.org/computer
Unknown,Advances in Artificial Intelligence,1687-7470,https://www.hindawi.com/journals/aai/
Unknown,Biological Conservation,0006-3207,https://www.journals.elsevier.com/biological-conservation/
Unknown,Contemporary Sociology,0094-3061,http://csx.sagepub.com/
Unknown,Journal of Dairy Science,0022-0302,http://www.sciencedirect.com/science/journal/00220302
Unknown,Journal of engineering and applied sciences,0191-9539,http://www.medwelljournals.com/journalhome.php?jid=1816-949x
Unknown,Cognitive Computation,1866-9956,https://www.springer.com/biomed/neuroscience/journal/12559
Unknown,Data mining and knowledge discovery,1384-5810,https://www.springer.com/computer/database+management+&+information+retrieval/journal/10618
Unknown,Journal of Molecular Biology,0022-2836,http://www.elsevier.com/locate/issn/0022-2836
Unknown,Journal of Aerospace Information Systems,2327-3097,https://arc.aiaa.org/loi/jacic
Unknown,IEEE Transactions on Network and Service Management,1932-4537,http://ejournals.ebsco.com/direct.asp?JournalID=714200
Unknown,Computers & security,0167-4048,http://www.sciencedirect.com/science/journal/01674048
Unknown,International Journal of Multidisciplinary Research and Growth Evaluation,2582-7138,
Unknown,IEEE/ACM Transactions on Computational Biology & Bioinformatics,1545-5963,https://ieeexplore.ieee.org/servlet/opac?punumber=8857
Unknown,Journal of Chemical Theory and Computation,1549-9618,http://pubs.acs.org/jctc
Unknown,Journal of Physical Chemistry Letters,1948-7185,https://pubs.acs.org/journal/jpclcd
Unknown,Online Social Networks and Media,2468-6964,https://www.journals.elsevier.com/online-social-networks-and-media
Unknown,Journal of Immunological Research,1120-3765,https://www.hindawi.com/journals/jir/
Unknown,Journal of Translational Medicine,1479-5876,http://www.translational-medicine.com/
Unknown,Hereditas,0018-0661,https://hereditasjournal.biomedcentral.com/
Unknown,Arthritis Research & Therapy,1478-6354,http://arthritis-research.com/
Unknown,Engineering Applications of Computational Fluid Mechanics,1994-2060,http://www.tandfonline.com/TCFM
Unknown,Ain Shams Engineering Journal,2090-4479,http://www.ees.elsevier.com/asej
Unknown,Journal of Building Pathology and Rehabilitation,2365-3167,https://link.springer.com/journal/41024
Unknown,Journal of Building Engineering,2352-7102,https://www.journals.elsevier.com/leukemia-research-reports/
Unknown,Construction and Building Materials,0950-0618,http://www.elsevier.com/wps/find/journaldescription.cws_home/30405/description#description
Unknown,Rock Mechanics and Rock Engineering,0723-2632,http://www.springer.com/springerwiennewyork/geosciences/journal/603
Unknown,Engineer,0046-1989,https://purl.fdlp.gov/GPO/gpo115855
Unknown,Tunnelling and Underground Space Technology,0886-7798,https://www.journals.elsevier.com/tunnelling-and-underground-space-technology
Unknown,Journal of medical systems,0148-5598,https://link.springer.com/journal/10916
Unknown,NeuroImage,1053-8119,http://www.elsevier.com/locate/ynimg
Unknown,IEEE Intelligent Systems,1541-1672,https://ieeexplore.ieee.org/servlet/opac?punumber=9670
Unknown,Journal of Big Data,2196-1115,http://www.journalofbigdata.com/
Unknown,Transportation Research Record,0361-1981,http://trb.org/news/blurb_detail.asp?id=1676
Unknown,International Journal of Machine Learning and Cybernetics,1868-8071,http://www.springer.com/engineering/mathematical/journal/13042
Unknown,IEEE Transactions on Knowledge and Data Engineering,1041-4347,https://www.computer.org/web/tkde
Unknown,BMC Genetics,1471-2156,http://www.biomedcentral.com/bmcgenet/
Unknown,Journal of the Korean Statistical Society,1226-3192,http://www.elsevier.com/locate/inca/713925
Unknown,Annals of the Institute of Statistical Mathematics,0020-3157,https://www.springer.com/statistics/journal/10463
Unknown,Structures,2352-0124,https://www.journals.elsevier.com/structures
Unknown,CivilEng,2673-4109,https://www.mdpi.com/journal/civileng
Unknown,Structural And Multidisciplinary Optimization,1615-147X,http://www.springer.com/00158
Unknown,Molecular Psychiatry,1359-4184,http://www.nature.com/mp/
Unknown,"Genomics, Proteomics & Bioinformatics",1672-0229,https://www.journals.elsevier.com/genomics-proteomics-and-bioinformatics/
Unknown,"G3: Genes, Genomes, Genetics",2160-1836,https://www.g3journal.org/
Unknown,American Journal of Human Genetics,0002-9297,https://www.cell.com/ajhg/home
Unknown,Human Molecular Genetics,0964-6906,http://hmg.oxfordjournals.org/
Unknown,JOIV: International Journal on Informatics Visualization,2549-9610,http://joiv.org/
Unknown,Education and Information Technologies : Official Journal of the IFIP technical committee on Education,1360-2357,http://www.springer.com/computer/general+issues/journal/10639
Unknown,Journal of Technical Education and Training,2229-8932,http://penerbit.uthm.edu.my/ojs/index.php/JTET/index
Unknown,ACM Computing Surveys,0360-0300,http://www.acm.org/pubs/surveys/
Unknown,The Journal of Korean Institute of Communications and Information Sciences,1226-4717,http://www.kics.or.kr/
Unknown,IET Image Processing,1751-9659,http://www.iee.org/Publish/Journals/Profjourn/Proc/vis/
Unknown,Maritime Studies,0810-2597,http://www.tandfonline.com/loi/ramo20
Unknown,Nature Ecology & Evolution,2397-334X,https://www.nature.com/natecolevol/
Unknown,Remote Sensing,2315-4675,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-169233
Unknown,International Journal of Public Health,1661-8556,http://www.springer.com/birkhauser/biosciences/journal/38
Unknown,Theoretical Computer Science,0304-3975,http://www.elsevier.com/locate/tcs
Unknown,Knowledge-Based Systems,0950-7051,http://www.elsevier.com/wps/find/journaldescription.cws_home/525448/description#description
Unknown,Chemical Engineering and Science,2328-7373,http://www.sciepub.com/journal/CES
Unknown,Journal of the Taiwan Institute of Chemical Engineers / Elsevier,1876-1070,http://www.elsevier.com/wps/find/journaldescription.cws_home/715607/description#description
Unknown,Polymers,2073-4360,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-169222
Unknown,Satellite Navigation,2662-1363,http://link.springer.com/journal/43020
Unknown,Results in Engineering,2590-1230,https://www.journals.elsevier.com/results-in-engineering
Unknown,Concurrent Engineering - Research and Applications,1063-293X,http://www.sagepub.com/journalsProdDesc.nav?prodId=Journal201578
Unknown,The Cardiothoracic Surgeon,2662-2203,https://cts.springeropen.com/
Unknown,Diabetes & Metabolic syndrome: clinical Research & Reviews,1871-4021,http://www.elsevier.com/wps/find/journaldescription.cws_home/707821/description#description
Unknown,SN Computer Science,2661-8907,https://link.springer.com/journal/42979
Unknown,Applied Artificial Intelligence,0883-9514,http://www.catchword.com/rpsv/catchword/tandf/08839514/contp1-1.htm
Unknown,Frontiers in Computational Neuroscience,1662-5188,http://www.frontiersin.org/computational_neuroscience
Unknown,IEEE Transactions on Big Data,2332-7790,http://ieeexplore.ieee.org/servlet/opac?punumber=6687317
Unknown,Bulletin of Engineering Geology and the Environment,1435-9529,https://www.springer.com/journal/10064
Unknown,ACM Transactions on Graphics,0730-0301,http://www.acm.org/tog/
Unknown,International Journal of Information Security,1615-5262,https://link.springer.com/journal/volumesAndIssues/10207
Unknown,Journal of business and management studies,2523-2819,
Unknown,Journal of Ecohumanism,2752-6798,
Unknown,Journal of Environmental and Agricultural Studies,2710-1401,
Unknown,"Environment, Development and Sustainability",1387-585X,https://link.springer.com/journal/10668
Unknown,Magnetic Resonance in Medicine,0740-3194,http://www3.interscience.wiley.com/cgi-bin/jhome/10005196
Unknown,Physics in Medicine and Biology,0031-9155,http://www.iop.org/EJ/journal/0031-9155
Unknown,Engineering computations,0264-4401,https://www.emerald.com/insight/publication/issn/0264-4401
Unknown,Magnetic Resonance Imaging,0730-725X,http://www.elsevier.com/wps/find/journaldescription.cws_home/525478/description#description
Unknown,Computational and Structural Biotechnology Journal,2001-0370,https://www.journals.elsevier.com/computational-and-structural-biotechnology-journal/
Unknown,International Journal of Obesity,0307-0565,http://www.nature.com/ijo/index.html
Unknown,International journal of clinical practice,1368-5031,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1742-1241
Unknown,Journal of Healthcare Engineering,2040-2295,https://www.hindawi.com/journals/jhe/
Unknown,Acta ophthalmologica,0001-639X,https://onlinelibrary.wiley.com/journal/17553768
Unknown,Investigative Ophthalmology and Visual Science,0146-0404,http://www.iovs.org/
Unknown,American journal of ophthalmology-glaucoma,2688-3147,https://www.ajo.com/
Unknown,Prague Bulletin of Mathematical Linguistics,0032-6585,http://www.degruyter.com/view/j/pralin
Unknown,Arabian Journal of Geosciences,1866-7511,https://link.springer.com/journal/12517
Unknown,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,1939-1404,https://ieeexplore.ieee.org/servlet/opac?punumber=4609443
Unknown,ARO. The Scientific Journal of Koya University,2307-549X,http://aro.koyauniversity.org/
Unknown,IEEE Transactions on Cognitive Communications and Networking,2332-7731,http://ieeexplore.ieee.org/servlet/opac?punumber=6687307
Unknown,Empirical Software Engineering,1382-3256,http://www.springer.com/computer/programming/journal/10664
Unknown,International Journal of Systems Science,0020-7721,http://informaworld.com/openurl?genre=journal&issn=0020-7721
Unknown,International Journal of Emerging Trends in Engineering Research,2347-3983,http://www.warse.org/ijetr.html
Unknown,Transactions on Emerging Telecommunications Technologies,1120-3862,http://www3.interscience.wiley.com/cgi-bin/jhome/104087069
Unknown,Iran Journal of Computer Science,2520-8438,https://link.springer.com/journal/42044
Unknown,Journal of Ambient Intelligence and Humanized Computing,1868-5137,http://www.springer.com/engineering/journal/12652
Unknown,Food Chemistry,0308-8146,http://www.elsevier.com/wps/find/journaldescription.cws_home/405857/description#description
Unknown,Foods,2304-8158,http://www.e-helvetica.nb.admin.ch/directAccess?callnumber=bel-277853
Unknown,Comprehensive Reviews in Food Science and Food Safety,1541-4337,http://www.blackwell-synergy.com/loi/crfs
Unknown,Food and Chemical Toxicology,0278-6915,https://www.journals.elsevier.com/food-and-chemical-toxicology/
Unknown,International journal of biometeorology,0020-7128,https://link.springer.com/journal/484
Unknown,Wireless personal communications,0929-6212,https://www.springer.com/engineering/signals/journal/11277
Unknown,Lab on a Chip,1473-0189,https://www.rsc.org/journals-books-databases/about-journals/lab-on-a-chip/
Unknown,Biomedical Signal Processing and Control,1746-8094,https://www.journals.elsevier.com/biomedical-signal-processing-and-control
Unknown,Cerebral Cortex,1047-3211,https://academic.oup.com/cercor
Unknown,Brain Imaging and Behavior,1931-7557,https://www.springer.com/biomed/neuroscience/journal/11682
Unknown,Brain Informatics,2198-4026,http://www.springer.com/40708
Unknown,Review Journal of Autism and Developmental Disorders,2195-7185,https://link.springer.com/journal/40489
